age,id,name,nation,overall,position,potential,team
22,201944,Christoffer Remmer,Dänemark,60,RV,68,FC København
29,201560,Daniane Jawad,Marokko,60,RM LM,60,Genoa
25,201501,Víctor Guajardo,Mexiko,60,RF RM,66,Monarcas
23,201457,Vadaine Oliver,England,60,ST,67,Mansfield Town
25,201385,Alain Eizmendi,Spanien,60,RM LM,67,CD Leganés
22,201105,Jake Cassidy,Wales,60,ST,64,Southend United
23,201082,Jakub Szumski,Polen,60,TW,68,Piast Gliwice
22,200928,Ollie Banks,England,60,ZOM,66,Chesterfield
23,200895,Josh Morris,England,60,LM ZM,67,Fleetwood Town
24,200845,Patrick Hoban,Republik Irland,60,ST,68,Oxford United
25,200826,Mauro Quiroga,Argentinien,60,ST,67,Rafaela
22,200821,Lawson D'Ath,England,60,RM,66,Northampton
21,200714,Hallam Hope,England,60,ST MS RM,70,Bury
25,200680,Ross Worner,England,60,TW,63,AFC Wimbledon
23,200679,Yeray,Spanien,60,TW,67,UD Almería
25,200646,Antonio Cinelli,Italien,60,ZM,66,Borgocalcio
23,200465,Jimmy Spencer,England,60,ST,69,Notts County
27,200431,Gianluca Nicco,Italien,60,ZM,62,Perugia
22,200408,Ben Gibson,England,60,IV,68,Middlesbrough
23,200210,Antoni Sarcevic,England,60,ZOM,68,Fleetwood Town
29,200180,Jérémy Dumesnil,Frankreich,60,TW,61,Royal Mouscron
23,199877,Orhan Gülle,Türkei,60,ZDM ZM,69,Erciyesspor
27,199811,Nick Kalmar,Australien,60,ZOM ZM,61,WS Wanderers
27,199785,Moragón,Spanien,60,TW,62,UE Llagostera
27,199774,Johan Bertilsson,Schweden,60,LM RM,64,Gefle IF
23,199770,Matthias Maak,Österreich,60,IV ZDM,64,SV Grödig
24,199747,Jesper Lauridsen,Dänemark,60,LV,66,FC Midtjylland
24,199347,Timo Beermann,Deutschland,60,IV,64,1. FC Heidenh.
22,199218,Brendan Hamill,Australien,60,IV RV,64,WS Wanderers
23,199202,Eli Babalj,Australien,60,ST,65,PEC Zwolle
29,199130,Gustav Jansson,Schweden,60,TW,60,Åtvidabergs FF
30,199123,Alberis da Silva,Brasilien,60,IV,60,Åtvidabergs FF
25,199039,Christoph Freitag,Österreich,60,ZDM,65,Wiener Neustadt
24,199010,Andrew Boyle,Republik Irland,60,IV,64,Dundalk
24,198909,Jordan Mustoe,England,60,LV,66,KVC Westerlo
34,198812,Johann Durand,Frankreich,60,TW,60,Evian Thonon FC
25,198751,José Antonio Madueña,Mexiko,60,RV,64,América
23,198624,Joe Shaughnessy,Republik Irland,60,RV IV,66,Aberdeen
27,198089,Miloš Lačný,Slowakei,60,ST,61,Śląsk Wrocław
25,197936,Cubillas,Spanien,60,ST,64,Villarreal CF
24,197883,Paris Cowan-Hall,England,60,RM,65,Millwall
24,197770,Gerardo Bruna,Argentinien,60,LM ZOM,65,Accrington
31,197496,Yasser Al Mosailem,Saudi-Arabien,60,TW,60,Al-Ahli
28,197068,Josh Simpson,England,60,RM ZM RV,60,Crawley Town
28,197032,Jim Johansen,Norwegen,60,ST LF RF,60,FK Bodø/Glimt
24,196940,Calum Butcher,England,60,ZDM IV,65,Dundee United
28,196887,Edemir Rodríguez,Bolivien,60,RV LV,62,Freie Spieler
29,196352,Henrik Ernst,Deutschland,60,ZDM,61,RB Leipzig
23,195481,Jamie Proctor,England,60,ST,64,Fleetwood Town
28,195436,Christopher Oualembo,"Kongo, DR",60,RV LV,62,Académica
24,195124,David Amoo,England,60,RM,65,Carlisle United
24,194998,Jamie Ness,Schottland,60,ZM,66,Crewe Alexandra
23,194790,Harry Davis,England,60,IV,66,Crewe Alexandra
26,194708,Kelvin Matute,Kamerun,60,ZM ZDM,61,Crotone
24,194681,Wes Fletcher,England,60,ST,65,York City
24,194407,Conor Henderson,Republik Irland,60,ZM,66,Crawley Town
24,194120,Darryl Westlake,England,60,RV RAV,64,Kilmarnock
25,194113,Richard Stolte,Niederlande,60,LF,65,Excelsior
27,193974,Matteo Ciofani,Italien,60,RV IV LV,61,Frosinone
24,193932,Reggie Lambe,Bermuda,60,RM ZOM LM,63,Mansfield Town
26,193836,Nilson,Brasilien,60,ZM ZDM IV,62,Busan I'Park
24,193804,Matt Tootle,England,60,RV LV,67,Crewe Alexandra
23,193771,Aaron Wildig,England,60,ZM RM,66,Morecambe
25,193726,Sean Welsh,Schottland,60,ZDM ZM,66,Partick Thistle
23,193713,Alexander N'Doumbou,Gabun,60,LF RF,66,Marseille
25,193503,Nico Abegglen,Schweiz,60,ST,65,FC Vaduz
24,193206,Olly Lee,England,60,ZM,65,Plymouth Argyle
24,193181,Ashley Hemmings,England,60,LM RM,63,Dagenham
24,193173,Matthew Lund,Nordirland,60,ZDM ZM,65,Rochdale
28,193004,Jakub Smektała,Polen,60,RM,62,Zawisza
22,192761,Emil Jonassen,Norwegen,60,LV,65,ODD
28,192642,Filipp Rudik,Weißrussland,60,ZOM ZM,62,Górnik Łęczna
26,192625,Andy Little,Nordirland,60,ST MS RM,64,Preston
24,192582,Christopher Shields,Republik Irland,60,ZM ZDM,62,Dundalk
26,192545,Artur Maloyan,Russland,60,ST LM RM,66,Arsenal Tula
26,192482,Scott Doe,England,60,IV RV,66,Dagenham
23,192479,Ben Reeves,Nordirland,60,ZOM ZDM,67,MK Dons
25,192093,Mads Stokkelien,Norwegen,60,ST MS,67,Start
24,192051,Heriberto Aguayo,Mexiko,60,IV RV,67,Pachuca
26,191919,Kim Ik Hyun,"Korea, Republik",60,ZM RM ZDM LM,63,Busan I'Park
23,191782,Antonio García,Mexiko,60,RV IV,66,U.N.A.M.
30,191665,Ko Jae Sung,"Korea, Republik",60,RV LV RM LM,60,GyeongNam FC
28,191439,Ali Al Zubaidi,Saudi-Arabien,60,ZDM ZM,62,Al-Orubah FC
33,191434,Abdulmutalib Al Traidi,Saudi-Arabien,60,RV RM RAV,60,Al-Fateh
24,191081,Osama Akharraz,Dänemark,60,LM,66,FC Vestsjælland
25,190812,Andrea Signorini,Italien,60,RV IV,66,Cittadella
25,190604,Rodney Strasser,Sierra Leone,60,ZM ZDM IV,64,Livorno
23,190598,Alexander Groven,Norwegen,60,LV,64,Sarpsborg
23,190539,Pontus Engblom,Schweden,60,ST,67,FK Haugesund
27,190529,Mateusz Cetnarski,Polen,60,ZOM ZM ZDM,62,Cracovia
25,190485,Heriberto Olvera,Mexiko,60,LV,63,Pachuca
24,190330,Nicola Rigoni,Italien,60,ZM,68,Cittadella
24,190178,Niklas Gunnarsson,Norwegen,60,L RV IV,65,IF Elfsborg
25,190061,Steven Deana,Schweiz,60,TW,66,FC Sion
26,189953,Riau,Spanien,60,LV LM LF,63,Sabadell FC
31,189884,Shannon Cole,Australien,60,RV LV RF LF,60,WS Wanderers
25,189808,Paddy Madden,Republik Irland,60,RM ST,63,Scunthorpe Utd
31,189799,Peter Grajciar,Slowakei,60,ZOM,60,Śląsk Wrocław
25,189695,Jamie Devitt,Republik Irland,60,RM LM ZOM,63,Morecambe
25,189691,David Ball,England,60,ST,66,Fleetwood Town
25,189482,Ríos,Spanien,60,LM LV,66,UE Llagostera
26,189343,Matteo Bruscagin,Italien,60,IV,62,Latina
28,189240,Przemysław Trytko,Polen,60,ST MS,60,Korona Kielce
26,189237,Emanuel Schreiner,Österreich,60,LV LM,65,SCR Altach
25,189163,Alex MacDonald,England,60,RM RF LM,66,Oxford United
26,188881,Geoffrey Lembet,Zentralafrik. Repub.,60,TW,64,AJ Auxerre
26,188831,Joe Martin,England,60,LV LAV,61,Gillingham
27,188818,Louis Clément Ngwat Mahop,Kamerun,60,LM ST,60,SCR Altach
30,188798,Tito,Spanien,60,ZDM IV,60,UE Llagostera
23,188597,Erwin Zelazny,Frankreich,60,TW,64,FC Nantes
26,188319,Joel Tshibamba,"Kongo, DR",60,ST,64,FC Vestsjælland
28,188284,Kelvin Maynard,Niederlande,60,RV,60,Burton Albion
26,188178,Thomas Fröschl,Österreich,60,ST LM,64,SV Ried
28,187917,Daniel Johansson,Schweden,60,IV RV,64,Falkenbergs FF
24,187154,Niall Canavan,Republik Irland,60,IV,63,Scunthorpe Utd
23,187093,Jairo González,Mexiko,60,LV,64,Leones Negros
25,187035,Jared Jeffrey,USA,60,ZM ZDM,67,D.C. United
25,187031,Jake Hyde,England,60,ST,63,York City
25,187029,Daniel Mullen,Australien,60,IV RV,62,Newcastle Jets
23,186884,Ben Kantarovski,Australien,60,ZDM,62,Newcastle Jets
26,186830,Emil Lyng,Dänemark,60,LM,66,Esbjerg fB
26,186769,Stephan Palla,Österreich,60,LV,64,Wolfsberger AC
26,186590,John-Joe O'Toole,Republik Irland,60,ZOM ZM,61,Northampton
25,186449,Liam Kelly,Schottland,60,ZM ZDM RM,66,Oldham Athletic
24,186306,Antonio Pedroza,England,60,ST,64,Cruz Azul
24,186194,Ben Gordon,England,60,LV,62,Colchester
27,185380,Taijo Teniste,Estland,60,RM RV LV,63,Sogndal
26,185170,Sebastian Ryall,Australien,60,RV IV,64,Sydney FC
26,184788,Cameron Belford,England,60,TW,62,Swindon Town
26,184780,Danny Holmes,England,60,RV RAV,62,Tranmere Rovers
31,184755,Ian Miller,England,60,IV,60,Cambridge Utd
27,184663,Michael Coulson,England,60,LM ST RM,60,York City
27,184630,Luke Daniels,England,60,TW,60,Scunthorpe Utd
26,184615,Stephen McGinn,Schottland,60,ZM ZDM,63,Dundee FC
28,184607,Sammy Moore,England,60,ZM ZDM,60,AFC Wimbledon
26,184466,Adam McGurk,Nordirland,60,ST RM LM,64,Burton Albion
26,183965,Jules Goda,Kamerun,60,TW,64,GFC Ajaccio
27,183963,Anthony Scribe,Frankreich,60,TW,65,AC Ajaccio
28,183784,Milan Gajić,Serbien,60,ZM ZDM ZOM,60,BSC Young Boys
26,183720,Nicky Featherstone,England,60,ZM,65,Hartlepool
21,183542,Michael Drennan,Republik Irland,60,ST RM,72,Shamrock Rovers
28,183530,Jimmy Smith,England,60,ZM ZDM,60,Crawley Town
24,183460,Danny Philliskirk,England,60,ZOM ST MS RM,67,Oldham Athletic
24,183425,Tom Elliott,England,60,ST,64,Cambridge Utd
27,183142,Kelvin Etuhu,Nigeria,60,ZM RV,64,Bury
26,183140,Artur Krysiak,Polen,60,TW,62,Yeovil Town
26,182617,Danny Hylton,England,60,ST ZOM RM MS,64,Oxford United
35,181514,Paul Benson,England,60,ST,60,Luton Town
29,181506,Scott Griffiths,England,60,LV LM,60,Luton Town
32,181384,Stefan Larsson,Schweden,60,LV IV,60,Kalmar FF
27,180894,Gary McCabe,Republik Irland,60,RM LM ZOM MS,64,Shamrock Rovers
30,180679,Abdullah Shuhail,Saudi-Arabien,60,LV RV,60,Al-Ittihad
26,179839,Anthony Wallace,USA,60,LV,61,NY Red Bulls
29,179757,Zoumana Bakayogo,Elfenbeinküste,60,LV LM,60,Leicester City
32,179680,Shwan Jalal,Irak,60,TW,60,Northampton
29,179579,Tomasz Nowak,Polen,60,ZDM ZOM ZM LM,60,Górnik Łęczna
26,178626,Joe Thompson,England,60,RM LM,65,Bury
28,178310,Simone Iacoponi,Italien,60,RV IV LV,60,Chiavari
28,178049,Serkan Yanık,Türkei,60,RV IV LV,60,Mersin
30,177971,Jim McNulty,Schottland,60,IV LV,60,Bury
26,177800,Benjamin Lüthi,Schweiz,60,LV,65,Grasshopper
26,177747,Sean Rigg,England,60,LM LF,62,AFC Wimbledon
27,177688,Akeem Agbetu,Nigeria,60,MS ST,63,Le Havre AC
35,177642,Peter Brezovan,Slowakei,60,TW,60,Tranmere Rovers
27,177597,Ryan Taylor,England,60,ST,62,Portsmouth
28,177470,Kristoffer Fagercrantz,Schweden,60,ZM LM,60,Halmstads BK
28,176994,Régis Gurtner,Frankreich,60,TW,60,Le Havre AC
28,176916,Gonzalo Abán,Argentinien,60,MS RF ST,60,Unión Española
27,176793,Rawez Lawan,Schweden,60,ZM RM,60,IFK Norrköping
30,176485,Ibrahima Ba,Senegal,60,ZM ZDM,60,AC Arles
31,176370,Kim Yong Tae,"Korea, Republik",60,ZM RM ZOM LM,60,Busan I'Park
29,176296,Kim Tae Yoon,"Korea, Republik",60,IV RV,63,Seongnam FC
31,175956,Thomas Jacobsen,Norwegen,60,ZDM RV RAV ZM,60,FK Bodø/Glimt
25,173538,Mark Randall,England,60,ZM ZDM,62,MK Dons
28,173514,Ian Morris,Republik Irland,60,LM ZM,60,St. Pats
30,173190,Nicola Donazzan,Italien,60,LV IV,60,Cittadella
27,172951,Al Bangura,Sierra Leone,60,ZM ZDM,60,Coventry City
29,172442,Jarkko Hurme,Finnland,60,RV,60,ODD
30,172169,Josu Hernáez,Spanien,60,RM ZOM,60,CD Mirandés
28,172068,Louis Dodds,England,60,ZOM RM ST,60,Port Vale
29,171973,Evan Horwood,England,60,LV LM,60,Northampton
27,171816,Michael Raynes,England,60,IV,60,Mansfield Town
31,171204,Pitu,Spanien,60,ZDM ZOM,60,UE Llagostera
28,170796,Nizamettin Çalışkan,Deutschland,60,ZOM ZM,63,Gençlerbirliği
28,170785,Guillaume Faivre,Schweiz,60,TW,60,FC Thun
27,170229,Luke Prosser,England,60,IV,64,Southend United
33,170124,Krzysztof Nykiel,Polen,60,RV IV,60,Cracovia
27,170114,Brian Graham,Schottland,60,ST,60,St. Johnstone
26,169909,Junior Brown,England,60,LM RM,61,Mansfield Town
27,169701,Lawrie Wilson,England,60,RV RM,60,Rotherham Utd
27,169481,Eddie Nolan,Republik Irland,60,RV LV,61,Scunthorpe Utd
28,169480,Luke Jones,England,60,IV,60,Mansfield Town
30,168659,Ismail Yakubu,England,60,IV,60,Newport County
34,168329,Roberto Maurantonio,Italien,60,TW,60,Carpi
28,167926,Anthony Grant,England,60,ZM ZDM,60,Crewe Alexandra
30,166713,Barry Murphy,Republik Irland,60,TW,60,Shamrock Rovers
28,165578,Daniel North,England,60,ST MS,60,Shamrock Rovers
28,165012,Marek Wasiluk,Polen,60,LV IV,60,Jagiellonia
33,165005,Sławomir Szeliga,Polen,60,ZDM RV,60,Cracovia
30,164773,Steven Smith,Schottland,60,LV LM,60,Rangers
33,164612,Tony Lochhead,Neuseeland,60,LV IV,60,Chivas USA
28,164577,Ruben Imingen,Norwegen,60,LV LAV IV RV,61,FK Bodø/Glimt
25,164485,Anders Karlsen,Norwegen,60,ZM ZDM,67,FK Bodø/Glimt
27,164476,Emmanuel Sarki,Haiti,60,RM RF ZOM,62,Wisła Kraków
35,164455,Stefan Rodevåg,Schweden,60,ST,60,Falkenbergs FF
35,163500,Jugoslav Lazic,Serbien,60,TW,60,Sport. Lokeren
29,163147,Russell Penn,England,60,ZM,60,York City
32,162265,Radosław Cierzniak,Polen,60,TW,60,Dundee United
28,160769,Laurence Wilson,England,60,LAV LV,60,Morecambe
29,160293,Tom Soares,England,60,ZM LM RM,60,Bury
30,159391,Ian Black,Schottland,60,ZM ZDM RM,60,Rangers
28,159160,Jo Nymo Matland,Norwegen,60,LV,61,Aalesunds FK
30,159074,Dean Shiels,Nordirland,60,ZOM ST MS,60,Rangers
31,158802,Iain Turner,Schottland,60,TW,60,Sheffield Utd
30,158797,Florian Stahel,Schweiz,60,IV,60,FC Vaduz
29,157701,Mehmet Akgün,Deutschland,60,ZDM ZM RV,63,Erciyesspor
29,157407,Brendan Clarke,Republik Irland,60,TW,60,St. Pats
32,157226,Sean Dillon,Republik Irland,60,RV IV LV,60,Dundee United
35,156768,Óscar Mascorro,Mexiko,60,RV IV,60,Veracruz
29,156600,Piotr Ćwielong,Polen,60,LM LF RM,60,VfL Bochum 1848
31,156473,Scott Vernon,England,60,ST,60,Shrewsbury
29,156017,Ville Jalasto,Finnland,60,RV IV,60,Stabæk Fotball
29,155810,Ronald Gercaliu,Österreich,60,LV,60,SCR Altach
32,155781,Mateusz Żytko,Polen,60,IV,60,Cracovia
29,155534,Keith Lowe,England,60,IV,60,York City
31,155317,Kim Chul Ho,"Korea, Republik",60,ZDM ZM,60,Seongnam FC
31,152990,Lee Barnard,England,60,ST,60,Southend United
31,152746,Paul Keegan,Republik Irland,60,ZM ZDM,60,Doncaster
36,152725,Darren Ward,England,60,IV,60,Crawley Town
30,152699,Calvin Zola,"Kongo, DR",60,ST,60,Stevenage
27,152629,Lasse Staw,Norwegen,60,TW,64,FK Bodø/Glimt
29,152505,John White,England,60,RV,60,Southend United
28,152484,Brian Saah,England,60,IV,60,Dagenham
27,152454,Gareth Evans,England,60,RM LM,63,Fleetwood Town
32,151519,Michael Christensen,Dänemark,60,IV RV,60,Start
34,151498,Garry Thompson,England,60,RM ST,60,Notts County
38,151184,Matt Duke,England,60,TW,60,Northampton
30,151019,Jens Portin,Finnland,60,LV,60,Gefle IF
31,149257,Nathan Coe,Australien,60,TW,60,Melb. Victory
32,148685,Lars Kristian Eriksen,Norwegen,60,IV RV,60,ODD
38,145340,De Navas,Spanien,60,TW,60,Sabadell FC
31,144024,David Zibung,Schweiz,60,TW,60,FC Luzern
29,142244,Boris Hüttenbrenner,Österreich,60,ZDM IV ZM,60,Wolfsberger AC
33,140153,Miguel Almazán,Mexiko,60,IV,60,Toluca
30,140119,Kevin Thomson,Schottland,60,ZM ZDM,60,Dundee FC
35,139499,Jin Kyung Sun,"Korea, Republik",60,ZDM LV LM ZM,60,GyeongNam FC
31,139471,Matt Harrold,England,60,ST,60,Crawley Town
30,139257,Daniel Lopar,Schweiz,60,TW,60,FC St. Gallen
31,139163,Anthony Favre,Schweiz,60,TW,60,FC Zürich
32,138086,Lasse Kryger,Dänemark,60,RM LM,60,Odense Boldklub
31,137862,Landry Bonnefoi,Frankreich,60,TW,60,LB Châteauroux
32,112358,Cédric Bockhorni,Frankreich,60,RV,60,Clermont Foot
38,112240,Hassan El Fakiri,Norwegen,60,LV ZM,60,SK Brann
32,102593,Craig Woodman,England,60,LV LAV,60,Exeter City
34,102587,Matt Hill,England,60,LV IV,60,Tranmere Rovers
31,53878,Pablo Mills,England,60,IV ZDM,60,Bury
34,50385,Richard Garcia,Australien,60,ZM RM,60,Perth Glory
34,32556,Simen Brenne,Norwegen,60,ZM ZOM,60,Sarpsborg
37,28157,Peter van der Vlag,Niederlande,60,TW,60,FC Groningen
37,19685,Ritchie Humphreys,England,60,ZDM LV,60,Chesterfield
31,19541,Glenn Morris,England,60,TW,60,Gillingham
36,13922,Clinton Morrison,Republik Irland,60,ST ZOM,60,Exeter City
33,11800,Chris Weale,England,60,TW,60,Yeovil Town
35,11488,Mike Edwards,England,60,IV RV ZDM,60,Notts County
34,10884,Michael Flynn,Wales,60,ZM,60,Newport County
40,591,Chris Day,England,60,TW,60,Stevenage
21,230977,Miguel Almirón,Paraguay,59,ZOM,69,Lanús
22,229620,Vladimir Rodić,Serbien,59,RM,68,Malmö FF
25,229524,Rasheed Olabiyi,Nigeria,59,ZDM,64,Houston Dynamo
27,229108,John Pérez,Kolumbien,59,ZOM,65,Deportivo Cali
22,228973,Gabri Izquier,Spanien,59,LV,67,RCD Mallorca
23,228892,Ignacio Rivero,Uruguay,59,ZM,66,Fl. Varela
19,228878,Luis De Faría,Argentinien,59,RM,65,Godoy Cruz
21,228826,Satrústegui,Spanien,59,ST,67,CA Osasuna
20,228816,Gonzalo Giménez,Argentinien,59,ZM,69,Sarandí
19,228782,João Gamboa,Portugal,59,ZM,74,SC Braga
26,228739,José Peñarrieta,Bolivien,59,TW,63,Freie Spieler
18,228702,Frenkie de Jong,Niederlande,59,ZM,76,Willem II
17,228651,Gian Filippo Felicioli,Italien,59,LM,74,Milan
21,228645,Lukas Görtler,Deutschland,59,MS LM RM ST,67,FC Bayern
21,228520,Ezequiel Ávila,Argentinien,59,ZOM,69,San Lorenzo
19,228515,Karlo Lulić,Kroatien,59,ZOM ZM LM,78,Sampdoria
20,228481,David Sanz,Spanien,59,ZM,69,CD Numancia
19,228405,Joel Taylor,England,59,LV LM,71,Stoke City
19,228363,Joris Kramer,Niederlande,59,IV,70,AZ
17,228357,Kévin Soni,Kamerun,59,ZOM LM,76,Bordeaux
25,228266,Ingvar Jónsson,Island,59,TW,62,Sandnes Ulf
20,228260,Roman Salimov,Russland,59,ST,71,Arsenal Tula
21,228200,Ragab Nabil,Ägypten,59,IV,68,Freie Spieler
20,228171,Christopher Oikonomidis,Australien,59,ZOM,74,Lazio
20,228044,Fredrik Krogstad,Norwegen,59,LM RM,67,Lillestrøm SK
19,228042,Denis Fomin,Russland,59,RV IV,74,FC Ural
21,227958,Imed Louati,Tunesien,59,ST,68,GyeongNam FC
21,227899,Alejandro Peláez,Mexiko,59,TW,66,Cruz Azul
24,227898,Boban Jović,Slowenien,59,RV RM,65,Wisła Kraków
19,227891,Charles Ankomah,Ghana,59,RF,71,Lierse SK
20,227789,Kim Seung Joon,"Korea, Republik",59,MS RM,68,Ulsan Hyundai
22,227786,Santi Jiménez,Spanien,59,ZM,67,CD Tenerife
20,227766,Lasha Dvali,Georgien,59,IV LV,71,Kasimpaşa SK
34,227745,Omar Guerra,Kolumbien,59,ZOM,59,Uniautónoma FC
24,227675,Marvin Johnson,England,59,LM RM,63,Motherwell
23,227653,Earl Edwards Jr.,USA,59,TW,67,Orlando City
20,227613,Faris Handžić,Bosnien-Herzegowina,59,RM,71,KVC Westerlo
22,227582,Seong Bong Jae,"Korea, Republik",59,ST RM ZOM,66,Seongnam FC
19,227502,Muhammed Balcilar,Türkei,59,ST,71,Çaykur Rizespor
22,227488,Isaac Osae,Ghana,59,ST,65,Al-Orubah FC
23,227438,Lum Rexhepi,Kosovo,59,IV,64,Lillestrøm SK
23,227292,Travis Brent,USA,59,RV,64,Heracles Almelo
21,227227,Daniel Álvarez,Mexiko,59,RF,69,Atlas
18,227184,Raly Cabral,Brasilien,59,ST MS,69,SD Ponferradina
24,226953,Jhonny Da Silva,Uruguay,59,TW,66,Atlético Huila
27,226928,Berkan Emir,Türkei,59,LV IV,64,Balıkesirspor
19,226851,Benjamin Pavard,Frankreich,59,RV LV,69,LOSC Lille
22,226796,Connor Hallisey,USA,59,RM ZM,68,Sporting KC
21,226786,Alex Bono,USA,59,TW,68,Toronto FC
23,226721,Gil Alcalá,Mexiko,59,TW,65,Querétaro
20,226706,Felipe Pires,Brasilien,59,RM LM,72,RB Salzburg
19,226697,Mauro Laínez,Mexiko,59,ZDM ZM,72,Pachuca
23,226666,Jordan Jeremiah Brown,Deutschland,59,RM LM RF,67,Grasshopper
27,226659,Joel Amoroso,Argentinien,59,ST,61,Bahía Blanca
22,226629,Maurits Schmitz,Niederlande,59,TW,65,Go Ahead Eagles
26,226608,Pablo Hütt,Mexiko,59,ST,63,Veracruz
19,226592,Jakub Jankto,Tschechische Repub.,59,ZM,73,Udinese
18,226563,Reece Grego-Cox,Republik Irland,59,ST,70,QPR
19,226510,Daníel Leó Grétarsson,Island,59,LV,68,Aalesunds FK
18,226415,Mohamed Mara,Guinea,59,ST ZOM,74,FC Lorient
19,226289,Uche Agbo,Nigeria,59,ZDM,69,Granada CF
19,226284,Max de Boom,Niederlande,59,RM,74,PEC Zwolle
19,226271,Fabián,Spanien,59,ZOM,75,Real Betis
18,226229,Thilo Kehrer,Deutschland,59,IV ZDM RV,76,FC Schalke 04
19,226174,Desevio Payne,USA,59,LV RV,71,FC Groningen
20,226170,Emiliano Amor,Argentinien,59,IV,70,Vélez Sarsfield
19,226129,Jon Gorenc-Stankovic,Slowenien,59,IV,72,Bor. Dortmund
22,226111,Steven Harrison,Frankreich,59,ST,68,EA Guingamp
21,226087,Víctor García,Spanien,59,LM,64,CD Tenerife
21,225961,Jesse van Bezooijen,Niederlande,59,IV,67,NAC Breda
19,225921,Ramil Sheydaev,Russland,59,RF ST,71,Zenit
21,225917,Iván Silva,Argentinien,59,ZDM,67,Newell's
19,225864,Boubacar Barry,Deutschland,59,ZOM RM LM,70,Karlsruher SC
20,225850,Presnel Kimpembe,"Kongo, DR",59,IV,72,PSG
19,225718,Facundo Bustamante,Argentinien,59,ZM,70,Newell's
19,225657,Hector Hevel,Niederlande,59,LF,68,ADO Den Haag
20,225655,Mauricio Talancón,Mexiko,59,ZM,70,Monterrey
21,225616,Paolo Truant,Italien,59,TW,67,Borgocalcio
19,225610,Stefano Gori,Italien,59,TW,75,Milan
19,225564,Marlon Frey,Deutschland,59,ZDM,72,Bayer 04
19,225551,Egor Sorokin,Russland,59,IV,69,Rubin Kasan
20,225446,Jesús Vázquez,Mexiko,59,ST ZOM RF,67,Leones Negros
21,225404,Berat Tosun,Türkei,59,ST,70,Gençlerbirliği
18,225309,Nadiem Amiri,Deutschland,59,ZM ZDM RM LM,74,TSG Hoffenheim
18,225263,Duje Ćaleta-Car,Kroatien,59,IV,75,RB Salzburg
20,225207,Juanra,Spanien,59,RV LV,63,Albacete
22,225162,Jonathan Morales,Argentinien,59,LV,65,Uni. Concepción
18,225012,Segun Owobowale,Niederlande,59,LF,74,ADO Den Haag
20,224995,Walmer Pacheco,Kolumbien,59,RV,69,Uniautónoma FC
23,224986,Jesús,Spanien,59,IV ZDM,66,UD Las Palmas
19,224982,Antonio Palumbo,Italien,59,ZM,73,Terni
20,224962,Marzouq Alkuwaykibi,Saudi-Arabien,59,RF LF,67,Al-Orubah FC
22,224939,Estellés,Spanien,59,IV,63,Sabadell FC
23,224930,Alessio Sabbione,Italien,59,ZM,67,Carpi
21,224922,Serramitja,Spanien,59,ZOM MS,63,Girona CF
21,224893,José Pereira,Spanien,59,TW,63,AD Alcorcón
17,224859,Nikolai Laursen,Dänemark,59,RF,77,Brøndby IF
21,224844,Eric Ahumada,Chile,59,IV,69,CD Cobreloa
19,224832,Juan Antonio Portales,Mexiko,59,IV RV,72,Monterrey
19,224827,Samed Kilic,Frankreich,59,ZM ZOM,78,AJ Auxerre
20,224798,Romain Gall,USA,59,RM LM,74,Columbus Crew
26,224744,Erman Bulucu,Türkei,59,IV,64,Gaziantepspor
21,224719,Aleksandr Tashaev,Russland,59,ZOM,69,Dynamo Moskau
28,224717,Aleksey Pugin,Russland,59,LF RM ST MS,62,Torpedo Moskau
24,224572,Oidel Pérez,Kolumbien,59,IV,65,Junior FC
27,224568,Javi Cantero,Spanien,59,LV LM,63,CD Mirandés
26,224536,Fernando Lazcano,Chile,59,LM,62,Depor. Iquique
19,224509,Ulises Rivas,Mexiko,59,ZDM ZM,74,Santos Laguna
21,224450,Zitha Macheke,Südafrika,59,IV,70,Kaizer Chiefs
18,224422,Jeremie Boga,Frankreich,59,ZOM,80,Chelsea
19,224405,Germán Cochis,Argentinien,59,LM,70,Belgrano
21,224370,Ron Janzen,Niederlande,59,IV,65,SC Cambuur
24,224351,Kévin Renaut,Frankreich,59,IV RV,62,Nîmes Olympique
20,224311,Frederik Børsting,Dänemark,59,RM,70,Aalborg BK
19,224300,Hubert Matynia,Polen,59,LV IV,67,Pogoń Szczecin
21,224269,Sandro Djuric,Österreich,59,ZM ZDM LM,68,SV Grödig
18,224252,Patrick Pflücke,Deutschland,59,ZOM LM,75,1. FSV Mainz 05
20,224223,Luka Kikabidze,Georgien,59,RF,64,SC Bastia
20,224217,Robin van der Meer,Niederlande,59,IV,67,Go Ahead Eagles
19,224200,Ahmed Hassan Elgenawy,Ägypten,59,LM LF,71,Lierse SK
19,224198,Karim Hafez,Ägypten,59,LV LM,71,Lierse SK
20,224172,Willem Huizing,Niederlande,59,IV,68,sc Heerenveen
20,224164,Riera,Spanien,59,IV RV,73,Nott'm Forest
26,224142,Carlos Henao,Kolumbien,59,IV,63,Patriotas FC
19,224045,Juan Muñoz,Spanien,59,ST,67,Sevilla FC
17,224030,Maxime Lopez,Frankreich,59,RM ZOM,81,Marseille
20,224008,Maximiliano Rolón,Argentinien,59,RF,65,FC Barcelona B
22,224006,Andoni,Spanien,59,ZM,65,Deport. Alavés
22,224003,Canillas,Spanien,59,TW,65,Deport. Alavés
