id,overall,name,position,age,team,nation,edition
26,5863,Owen Morrison,LM,26,Derry City,Nordirland,fifa_2009
27,5865,Aaron Wilbraham,ST,28,MK Dons,England,fifa_2009
28,5862,Edrissa Sonko,RM,28,Tranmere Rovers,Gambia,fifa_2009
29,5863,Darren Currie,LFL,33,FC Chesterfield,England,fifa_2009
30,5865,Andy Oakes,TW,31,Darlington,England,fifa_2009
1,5769,Miki,ZM,20,R.C. Recreativo,Spanien,fifa_2009
2,5775,SÃ©bastien Faure,IV,17,Olympique Lyon,Frankreich,fifa_2009
3,5777,Dieguinho,LAV,18,Fluminense,Brasilien,fifa_2009
4,5768,Ä°smail Baydil,ZOM,20,Denizlispor,TÃ¼rkei,fifa_2009
5,5773,Jimmy Phillips,RM,18,Stoke City,England,fifa_2009
6,5767,Stefanos Siontis,IV,20,Panathinaikos,Griechenland,fifa_2009
7,5771,Michalis Pavlis,RA,18,AEK FC,Griechenland,fifa_2009
8,5766,Afonso,RV,20,Ipatinga,Brasilien,fifa_2009
9,5771,Matteo Piccinni,LAV,22,Pisa,Italien,fifa_2009
10,5766,Jael,ST,19,A. Mineiro,Brasilien,fifa_2009
11,5772,Amara Karba Bangoura,ZOM,22,Valenciennes FC,Guinea,fifa_2009
12,5763,Gianluca Sansone,LM,21,AC Siena,Italien,fifa_2009
13,5770,Kieron Djilali,RFL,17,Crystal Palace,Iran,fifa_2009
14,5768,Yuri,ZM,18,A. Mineiro,Brasilien,fifa_2009
15,5762,Naves,ZM,25,ParanÃ¡,Brasilien,fifa_2009
16,5767,Peter Grajciar,RM,24,Slavia Prag,Slowakei,fifa_2009
17,5762,Vitor Hugo,ZOM,22,CD Trofense,Portugal,fifa_2009
18,5762,Arnar SmÃ¡rason,RA,19,SC Heerenveen,Island,fifa_2009
19,5764,Joey Godee,ST,19,Sparta Rotterdam,Niederlande,fifa_2009
20,5771,Alcala,IV,19,MÃ¡laga C.F.,Spanien,fifa_2009
21,5772,Juninho,ZM,22,Sport Recife,Brasilien,fifa_2009
22,5771,CÃ¡ssio Lopes,RAV,24,Sport Recife,Brasilien,fifa_2009
23,5767,Fahrudin Kuduzovic,ZOM,23,Drogheda United,Bosnien-Herzegowina,fifa_2009
24,5767,Ãlvaro GimÃ©nez Candela,MS,17,Elche C.F.,Spanien,fifa_2009
25,5766,Jan KovaÅÃ­k,LM,20,Dynamo ÄeskÃ© BudÄjovice,Tschechische Repub.,fifa_2009
26,5761,Peter Magnusson,IV,24,D. Stockholm,Schweden,fifa_2009
27,5766,Dan Houdek,TW,19,Viktoria Pilsen,Tschechische Repub.,fifa_2009
28,5771,Erdem Alparslan,LAV,19,Galatasaray,TÃ¼rkei,fifa_2009
29,5764,JosÃ© Semedo,MS,28,Rio Ave,Portugal,fifa_2009
30,5766,Luca Di Laura,IV,17,Cagliari,Italien,fifa_2009
1,5767,Peter Hackenberg,IV,19,Energie Cottbus,Deutschland,fifa_2009
2,5764,Mahamane Abdraharame TraorÃ©,ZOM,21,Le Havre,Mali,fifa_2009
3,5769,Ãder,ST,18,Vasco Da Gama,Brasilien,fifa_2009
4,5771,Edu,LV,19,Vasco Da Gama,Brasilien,fifa_2009
5,5768,Maic Sema,RFL,19,Hammarby,Schweden,fifa_2009
6,5775,Sandro Costa,ZOM,21,Portuguesa,Brasilien,fifa_2009
7,5767,Jordi Alba,LA,19,Tarragona,Spanien,fifa_2009
8,5763,Robert Taylor,LM,21,Port Vale,England,fifa_2009
9,5766,Evren ÃzyiÄit,TW,22,Ankaraspor,TÃ¼rkei,fifa_2009
10,5761,Matteo Negrini,RA,25,Empoli,Italien,fifa_2009
11,5768,Simon Thomas,ST,24,Crystal Palace,England,fifa_2009
12,5765,Daniel Bernhardt,TW,23,1899 Hoffenheim,Deutschland,fifa_2009
13,5771,Marcel Risse,ZOM,18,Bayer 04 Leverkusen,Deutschland,fifa_2009
14,5768,Maxi Caire,RAV,20,Tarragona,Argentinien,fifa_2009
15,5770,Jimmy Touma,LM,19,MalmÃ¶ FF,Schweden,fifa_2009
16,5778,Andrea Mazzarani,ZM,18,Udinese,Italien,fifa_2009
17,5774,Viktor Adebahr,ZOM,19,Elfsborg Boras,Schweden,fifa_2009
18,5775,Serdar Aziz,IV,17,Bursaspor,TÃ¼rkei,fifa_2009
19,5759,Thiago Rangel,IV,22,Jagiellonia BiaÅystok,Brasilien,fifa_2009
20,5772,Arturo RodrÃ­guez,ST,18,U.N.A.M.,Mexiko,fifa_2009
21,5762,Michel,RAV,23,VitÃ³ria Futebol Clube,Brasilien,fifa_2009
22,5765,Lucien DÃ©nervaud,ST,22,BSC Young Boys,Schweiz,fifa_2009
23,5766,Reuben Ayarna,ZM,22,GAIS,Ghana,fifa_2009
24,5762,Christer Gustafsson,ST,21,Hammarby,Schweden,fifa_2009
25,5761,Chase Wileman,LM,22,Dallas,USA,fifa_2009
26,5771,Alex BergantiÃ±os,ZM,23,Xerez C.D.,Spanien,fifa_2009
27,5762,Fabinho,ZM,20,Juventude,Brasilien,fifa_2009
28,5765,JÃºlio CÃ©sar,TW,30,SÃ£o Caetano,Brasilien,fifa_2009
29,5768,Marc-Philipp Zimmermann,MS,18,Energie Cottbus,Deutschland,fifa_2009
30,5770,Libor KozÃ¡k,ST,19,Lazio,Tschechische Repub.,fifa_2009
1,5762,CÃ©sar,TW,32,Rio Ave,Portugal,fifa_2009
2,5766,Mohsine Yajour,ZOM,23,SC Charleroi,Marokko,fifa_2009
3,5767,Nicolas N'Koulou Ndoubena,IV,18,AS Monaco FC,Kamerun,fifa_2009
4,5768,Ahmet SaÄlam,LAV,21,EskiÅehirspor,TÃ¼rkei,fifa_2009
5,5768,Douglas Daniel Braga,ZDM,23,Denizlispor,Brasilien,fifa_2009
6,5768,Chris Megaloudis,ST,24,New York Red Bulls,Puerto Rico,fifa_2009
7,5763,Robin Staaf,ST,22,Ãrebro SK,Schweden,fifa_2009
8,5772,Anthony Cianni,TW,18,Toulouse F.C.,Frankreich,fifa_2009
9,5762,Walter Piccioni,RM,30,Salerno,Italien,fifa_2009
10,5767,Stefano Rocco,TW,22,Salerno,Italien,fifa_2009
11,5764,Jose,RV,25,Girona FC,Spanien,fifa_2009
12,5766,Alessandro Sabatino,ZM,26,Salerno,Italien,fifa_2009
13,5770,Jesper Kristoffersen,IV,24,SÃ¸nderjyskE,DÃ¤nemark,fifa_2009
14,5760,Ertan Demiri,ZM,29,Lokeren,Mazedonien,fifa_2009
15,5778,Rajiv van La Parra,ZOM,17,SM Caen,Niederlande,fifa_2009
16,5768,Yuri Croceri,ZM,23,Ancona,Italien,fifa_2009
17,5772,Diego Santos Oliveira,ZOM,21,Cittadella,Brasilien,fifa_2009
18,5764,David MÃ¼ller,LM,23,RW Oberhausen,Deutschland,fifa_2009
19,5760,Wakaso,LM,18,Elche C.F.,Ghana,fifa_2009
20,5763,Marijn Sterk,LV,20,FC Volendam,Niederlande,fifa_2009
21,5759,Hamit Yildiz,RV,21,FC Volendam,TÃ¼rkei,fifa_2009
22,5763,Tiago,IV,30,Ipatinga,Brasilien,fifa_2009
23,5768,Henrique,IV,28,Ipatinga,Brasilien,fifa_2009
24,5765,Furdjel Narsingh,ST,20,FC Volendam,Niederlande,fifa_2009
25,5769,Leon Balogun,IV,20,Hannover 96,Deutschland,fifa_2009
26,5765,StÃ©phane Garcia,RM,17,Neuchatel,Schweiz,fifa_2009
27,5762,Matheus Fernando Cavichioli,TW,22,GrÃªmio,Brasilien,fifa_2009
28,5761,JÃºnior Enrique DÃ­az Campbell,LAV,24,WisÅa Krakau,Costa Rica,fifa_2009
29,5762,Aatif Chahechouhe,ZDM,22,CS Sedan,Frankreich,fifa_2009
30,5768,Marcus Olsson,RFL,20,Halmstads BK,Schweden,fifa_2009
1,5762,Yussif Chibsah,ZM,24,Gefle IF,Ghana,fifa_2009
2,5761,Mervan Celik,ZOM,18,GAIS,Schweden,fifa_2009
3,5763,David Leinar,IV,28,Ljungskile SK,Schweden,fifa_2009
4,5773,Bakary Sare,ZDM,18,RSC Anderlecht,ElfenbeinkÃ¼ste,fifa_2009
5,5759,PrzemysÅaw Wysocki,LV,19,Legia Warszawa,Polen,fifa_2009
6,5760,Daniel Ãkervall,LM,26,Ljungskile SK,Schweden,fifa_2009
7,5765,Danleigh Borman,LM,22,New York Red Bulls,SÃ¼dafrika,fifa_2009
8,5762,Justin Braun,ST,21,Chivas USA,USA,fifa_2009
9,5762,Alejandro Sosa,IV,22,Necaxa,Mexiko,fifa_2009
10,5763,Jakob Jantscher,RM,19,SK Sturm Graz,Ãsterreich,fifa_2009
11,5762,Lee Se Hwan,ZDM,22,Ulsan,"Korea, Republik",fifa_2009
12,5761,Kim Young Woo,RFL,24,Gyeongnam FC,"Korea, Republik",fifa_2009
13,5761,Lee Won Jae,IV,22,Chon-buk,"Korea, Republik",fifa_2009
14,5768,Park Hee Do,LFL,22,Busan,"Korea, Republik",fifa_2009
15,5764,Hwang Byung Ju,RV,24,Daejeon,"Korea, Republik",fifa_2009
16,5761,Tyler Rosenlund,ZM,21,Toronto FC,Kanada,fifa_2009
17,5766,Lee Seung Ryul,MS,19,FC Seoul,"Korea, Republik",fifa_2009
18,5767,Carlos Alberto PeÃ±a,MS,18,Pachuca,Mexiko,fifa_2009
19,5764,Andrew Ornoch,ZM,23,Esbjerg FB,Kanada,fifa_2009
20,5770,Emmanuel Ukpai,ST,20,Esbjerg FB,Nigeria,fifa_2009
21,5771,Franck Patrick Njambe,IV,20,Borussia Dortmund,Kamerun,fifa_2009
22,5762,Freddy SÃ¶derberg,ST,24,Hammarby,Schweden,fifa_2009
23,5769,Christian Eggert,ZDM,22,FSV Frankfurt,Deutschland,fifa_2009
24,5776,JÃ©rÃ©my Messiba,IV,20,AJ Auxerre,Frankreich,fifa_2009
25,5759,David Roth,LM,22,New York Red Bulls,USA,fifa_2009
26,5763,Brandon McDonald,ZM,22,Los Angeles Galaxy,USA,fifa_2009
27,5757,Ely Allen,LM,22,Los Angeles Galaxy,USA,fifa_2009
28,5760,Chris Slater,RV,18,Port Vale,England,fifa_2009
29,5764,Ricardo Pierre-Louis,ST,23,Columbus Crew,Haiti,fifa_2009
30,5776,Exequiel Benavidez,ZDM,19,Boca Juniors,Argentinien,fifa_2009
1,5770,Josh Lambo,TW,17,Dallas,USA,fifa_2009
2,5758,Dani Salas,RV,20,Sevilla AtlÃ©tico F.C.,Spanien,fifa_2009
3,5762,Dario Drago,ST,25,FC Lausanne-Sport,Italien,fifa_2009
4,5768,Ruyman,LV,21,U.D. Las Palmas,Spanien,fifa_2009
5,5770,Garry Breen,IV,19,Hereford,Republik Irland,fifa_2009
6,5770,Oscar Ricardo Rojas,RFL,20,U.N.A.M.,Mexiko,fifa_2009
7,5765,Markus Gustavsson,IV,20,Halmstads BK,Schweden,fifa_2009
8,5763,Maciej Rybus,LM,19,Legia Warszawa,Polen,fifa_2009
9,5777,Nathan Porritt,MS,18,Middlesbrough,England,fifa_2009
10,5757,JosÃ© RamÃ³n Partida,LAV,19,Tecos UAG,Mexiko,fifa_2009
11,5757,LÃ¡szlÃ³ KÃ¶teles,TW,24,Ungarn,Ungarn,fifa_2009
12,5770,James Chester,IV,19,Manchester United,England,fifa_2009
13,5765,Lee Collins,IV,19,Port Vale,England,fifa_2009
14,5769,Aidan Downes,RFL,20,Yeovil,Republik Irland,fifa_2009
15,5764,BartÅomiej Niedziela,RM,23,Jagiellonia BiaÅystok,Polen,fifa_2009
16,5763,Lora,ZM,21,Real Sporting,Spanien,fifa_2009
17,5759,Alex Dyer,ZM,18,Northampton Town,England,fifa_2009
18,5768,Mauro,IV,24,SÃ£o Caetano,Brasilien,fifa_2009
19,5769,Tobi,ZDM,29,SÃ£o Caetano,Brasilien,fifa_2009
20,5771,Juninho,TW,20,SÃ£o Caetano,Brasilien,fifa_2009
21,5768,Admir LjevakoviÄ,ZM,24,FK Teplice,Bosnien-Herzegowina,fifa_2009
22,5771,AntonÃ­n Rosa,IV,21,FK Teplice,Tschechische Repub.,fifa_2009
23,5770,Idir Ouali,RA,20,Excelsior Mouscron,Frankreich,fifa_2009
24,5767,Mpho Rashete,IV,28,Orlando Pirates,SÃ¼dafrika,fifa_2009
25,5762,Kim Yoo Jin,IV,25,Busan,"Korea, Republik",fifa_2009
26,5763,Choi Jong Hyuk,ZDM,23,Daegu FC,"Korea, Republik",fifa_2009
27,5775,Darren McCormack,IV,19,Hibernian,Schottland,fifa_2009
28,5763,Ross Chisholm,ZM,20,Hibernian,Schottland,fifa_2009
29,5765,Zaid LÃ³pez,RFL,23,Tecos UAG,Mexiko,fifa_2009
30,5782,Jordan Rhodes,ST,18,Ipswich,England,fifa_2009
1,5762,Jorginho,MS,20,Pacos de Ferreira,Portugal,fifa_2009
2,5777,Chris Malonga,ZOM,21,A.S. Nancy-Lorraine,Kongo,fifa_2009
3,5768,Rodolfo Basilio Del Real,MS,21,Monterrey,Mexiko,fifa_2009
4,5765,Alex Silva,RAV,28,Coritiba,Brasilien,fifa_2009
5,5764,Chris Dickson,ST,23,Charlton Athletic,Ghana,fifa_2009
6,5778,Ricky van Wolfswinkel,ST,19,Arnheim,Niederlande,fifa_2009
7,5765,Ko Yo Han,ZM,20,FC Seoul,"Korea, Republik",fifa_2009
8,5779,Michelangelo Albertazzi,IV,17,AC Mailand,Italien,fifa_2009
9,5762,Gabriele Perico,RV,24,Albinoleffe,Italien,fifa_2009
10,5780,TomÃ¡Å¡ Pekhart,ST,19,Southampton,Tschechische Repub.,fifa_2009
11,5762,Patrik Gross,IV,30,SK Kladno,Tschechische Repub.,fifa_2009
12,5775,Robbie Threlfall,LV,19,Hereford,England,fifa_2009
13,5766,Leandrinho,ST,22,SV Zulte-Waregem,Brasilien,fifa_2009
14,5763,James Frempong,LFL,19,Ãrebro SK,Schweden,fifa_2009
15,5776,KÃ©vin Goeman,TW,20,RC Lens,Belgien,fifa_2009
16,5768,Jeffrey Sarpong,LM,20,Ajax,Niederlande,fifa_2009
17,5764,Rogier Meijer,ZM,26,De Graafschap,Niederlande,fifa_2009
18,5782,JÃ©rÃ©my Pied,RFL,19,Olympique Lyon,Frankreich,fifa_2009
19,5762,Sandile Zuke,ZM,19,Kaizer Chiefs,SÃ¼dafrika,fifa_2009
20,5761,Anthony Griffith,ZM,21,Port Vale,England,fifa_2009
21,5773,Erik Domaschke,TW,22,Bayer 04 Leverkusen,Deutschland,fifa_2009
22,5768,Armando Pulido,MS,19,Tigres,Mexiko,fifa_2009
23,5769,Gaetano Manno,MS,26,VfL OsnabrÃ¼ck,Italien,fifa_2009
24,5773,Pape Daouda M'Bow,IV,20,Marseille,Senegal,fifa_2009
25,5765,Leon McSweeney,ZOM,25,Stockport County,Republik Irland,fifa_2009
26,5766,Christoph Werner,RA,22,1. FC Kaiserslautern,Deutschland,fifa_2009
27,5762,Mike Tullberg,ST,22,Heart Of Midlothian,DÃ¤nemark,fifa_2009
28,5764,Anthony Weber,IV,21,RC Strasbourg,Frankreich,fifa_2009
29,5776,Kamil PoÅºniak,ZOM,18,BeÅchatÃ³w,Polen,fifa_2009
30,5777,Jo Inge Berget,ZOM,17,Udinese,Norwegen,fifa_2009
1,5766,Marcus Holness,IV,19,FC Rochdale,England,fifa_2009
2,5766,Timo Schultz,RM,31,FC St. Pauli,Deutschland,fifa_2009
3,5763,TomÃ¡Å¡ ProchÃ¡zka,RM,26,Viktoria Å½iÅ¾kov,Tschechische Repub.,fifa_2009
4,5766,Neal Bishop,ZM,27,Barnet,England,fifa_2009
5,5767,Evan Berger,LM,21,Melbourne Victory FC,Australien,fifa_2009
6,5765,MichaÅ ZieliÅski,MS,24,P. Bytom,Polen,fifa_2009
7,5773,Adam Legzdins,TW,21,Crewe Alexandra,England,fifa_2009
8,5761,Joel,IV,28,Leixoes SC,Portugal,fifa_2009
9,5763,RÃºben,LV,21,Leixoes SC,Portugal,fifa_2009
10,5759,Stuart Thurgood,ZDM,26,Gillingham FC,England,fifa_2009
11,5767,Albert Berbatovci,RM,19,Rosenborg Trondheim,Norwegen,fifa_2009
12,5768,Matthew Kemp,RV,28,Melbourne Victory FC,Australien,fifa_2009
13,5768,Michael Ferrante,ZOM,27,Wellington Phoenix,Australien,fifa_2009
14,5762,Adam D'Apuzzo,LV,21,Newcastle United Jets FC,Australien,fifa_2009
15,5774,Mahamane TraorÃ©,ZOM,20,OGC Nice CÃ´te D'azur,Mali,fifa_2009
16,5776,Kristian Sarkies,ZOM,21,Adelaide United FC,Australien,fifa_2009
17,5765,Jason Spagnuolo,LM,24,Adelaide United FC,Australien,fifa_2009
18,5768,Robert Cornthwaite,IV,22,Adelaide United FC,Australien,fifa_2009
19,5765,Adam Kwasnik,ST,25,Wellington Phoenix,Australien,fifa_2009
20,5764,Matthew Osman,RM,25,Central Coast Mariners FC,Australien,fifa_2009
21,5769,Nigel Boogaard,IV,22,Central Coast Mariners FC,Australien,fifa_2009
22,5767,Robbie Middleby,RM,33,Sydney FC,Australien,fifa_2009
23,5776,Galiardo,ZDM,23,SÃ£o Caetano,Brasilien,fifa_2009
24,5766,Jakob Johansson,ZDM,18,I. GÃ¶teborg,Schweden,fifa_2009
25,5761,Jonathan HellstrÃ¶m,LAV,20,Gefle IF,Schweden,fifa_2009
26,5770,Kebba Ceesay,IV,20,D. Stockholm,Schweden,fifa_2009
27,5786,TomÃ¡Å¡ CigÃ¡nek,LM,29,SK Kladno,Tschechische Repub.,fifa_2009
28,5762,Peter KostolanskÃ½,TW,23,SK Kladno,Slowakei,fifa_2009
29,5767,Petr Janda,RM,21,Slavia Prag,Tschechische Repub.,fifa_2009
30,5773,Helder,RV,20,A.S. Nancy-Lorraine,Brasilien,fifa_2009
1,5762,Martin Kuncl,RV,24,FC Brno,Tschechische Repub.,fifa_2009
2,5762,David HomolÃ¡Ä,IV,34,Dynamo ÄeskÃ© BudÄjovice,Tschechische Repub.,fifa_2009
3,5769,Jamie Harnwell,ST,31,Perth Glory FC,Australien,fifa_2009
4,5771,Leigh Broxham,ZM,20,Melbourne Victory FC,Australien,fifa_2009
5,5780,Miloslav Penner,LV,36,Tescoma ZlÃ­n,Tschechische Repub.,fifa_2009
6,5757,TomÃ¡Å¡ JanÃ­Äek,RAV,25,MladÃ¡ Boleslav,Tschechische Repub.,fifa_2009
7,5767,LukÃ¡Å¡ Opiela,ZOM,22,MladÃ¡ Boleslav,Slowakei,fifa_2009
8,5770,TomÃ¡Å¡ MiÄola,RFL,19,FC Banik Ostrava,Tschechische Repub.,fifa_2009
9,5772,David McGoldrick,ST,20,Southampton,England,fifa_2009
10,5760,Wes Fogden,RM,20,Brighton Hove Albion,England,fifa_2009
11,5768,Hyuk-Su Seo,RV,34,Queensland Roar FC,"Korea, Republik",fifa_2009
12,5768,Massimo Murdocca,RM,23,Queensland Roar FC,Australien,fifa_2009
13,5765,Tommy Elphick,IV,20,Brighton Hove Albion,England,fifa_2009
14,5762,Josh Tudela,LM,24,Los Angeles Galaxy,USA,fifa_2009
15,5766,Aidan Price,IV,26,Shamrock Rovers,Republik Irland,fifa_2009
16,5762,Sung Kyung Il,TW,25,Gyeongnam FC,"Korea, Republik",fifa_2009
17,5776,Seamus Coleman,RV,20,Sligo Rovers,Republik Irland,fifa_2009
18,5776,Nieto,ZOM,22,U.D. AlmerÃ­a,Spanien,fifa_2009
19,5766,Szymon PawÅowski,ST,21,ZagÅÄbie Lubin,Polen,fifa_2009
20,5758,Dan Woodards,RV,24,Crewe Alexandra,England,fifa_2009
21,5777,Marco Quotschalla,ST,20,Alemannia Aachen,Deutschland,fifa_2009
22,5764,Mads Dahm,IV,19,Lyn,Norwegen,fifa_2009
23,5763,Gianluca Freddi,IV,21,Grosseto,Italien,fifa_2009
24,5765,Vincenzo Ferrante,TW,22,Catania,Italien,fifa_2009
25,5769,Luis Robles,TW,24,1. FC Kaiserslautern,USA,fifa_2009
26,5762,Ali Fuseini,ZOM,19,Millwall,Ghana,fifa_2009
27,5764,Emerson,LV,22,LOSC Lille,Brasilien,fifa_2009
28,5767,Emerson LomelÃ­,ST,21,Tecos UAG,Mexiko,fifa_2009
29,5765,Kian Christensen,IV,22,Randers FC,DÃ¤nemark,fifa_2009
30,5765,Fred,IV,22,FCV Dender EH,Brasilien,fifa_2009
1,5766,Felipe,LAV,23,KSV Roeselare,Brasilien,fifa_2009
2,5763,RadosÅaw Majewski,ZOM,21,Polonia Warszawa,Polen,fifa_2009
3,5765,Kim Kristian Holmen,ST,26,Lyn,Norwegen,fifa_2009
4,5763,Lucas Simon,ST,22,P'cenza,Argentinien,fifa_2009
5,5766,Andrea Paolucci,ZM,21,Fiorentina,Italien,fifa_2009
6,5777,Janus Drachmann,ZM,20,AC Horsens,DÃ¤nemark,fifa_2009
7,5758,Eric Kronberg,TW,25,Kansas City Wizards,USA,fifa_2009
8,5768,Benjamin Laurant,ZM,21,Amiens SC,Frankreich,fifa_2009
9,5770,Osvaldo,MS,21,Fortaleza,Brasilien,fifa_2009
10,5770,Steef Nieuwendaal,ZM,22,Willem II,Niederlande,fifa_2009
11,5763,Levi Schwiebbe,ZDM,21,ADO Den Haag,Niederlande,fifa_2009
12,5763,Mahamadou Habib Habibou,ST,21,SC Charleroi,Frankreich,fifa_2009
13,5762,Patrick Ntolla,IV,21,A.S. Nancy-Lorraine,Kamerun,fifa_2009
14,5763,Daniel O'Donnell,IV,22,Crewe Alexandra,England,fifa_2009
15,5762,Gavin Tomlin,ST,25,Yeovil,England,fifa_2009
16,5762,Vargas,RM,22,Udinese,Paraguay,fifa_2009
17,5774,AndrÃ©,ZOM,23,N. Recife,Brasilien,fifa_2009
18,5770,Kamil Grosicki,LFL,20,FC Sion,Polen,fifa_2009
19,5773,Jean-Christophe Vergerolle,LAV,23,EA Guingamp,Frankreich,fifa_2009
20,5777,Daniele Paponi,MS,20,AC Parma,Italien,fifa_2009
21,5770,Moreno Costanzo,ST,20,FC St. Gallen,Schweiz,fifa_2009
22,5768,Simone Grippo,ZM,19,Chievo Verona,Italien,fifa_2009
23,5757,Ferdinando Sforzini,ST,23,Grosseto,Italien,fifa_2009
24,5771,Mario Klinger,ZDM,21,1. FC Kaiserslautern,Deutschland,fifa_2009
25,5762,Peter Bergqvist,TW,34,Gefle IF,Schweden,fifa_2009
26,5761,Isak Dahlin,IV,21,Hammarby,Schweden,fifa_2009
27,5762,MickaÃ«l Tavares,ZDM,25,Slavia Prag,Frankreich,fifa_2009
28,5766,Daryl Smylie,ZM,22,Ljungskile SK,Nordirland,fifa_2009
29,5773,Andy Williams,ST,22,Bristol Rovers,England,fifa_2009
30,5771,Ross Campbell,MS,21,Hibernian,Schottland,fifa_2009
1,5770,Pape PatÃ© Diouf,ST,22,Molde FK,Senegal,fifa_2009
2,5774,IvÃ¡n Castillejos,ZOM,24,CF Indios,Mexiko,fifa_2009
3,5766,Robert StrauÃ,RM,21,FC Augsburg,Deutschland,fifa_2009
4,5758,Kenneth Gustavsson,LV,24,GAIS,Schweden,fifa_2009
5,5760,Kevin Oris,ST,23,Mons,Belgien,fifa_2009
6,5766,Robert Johansson,LAV,28,Ljungskile SK,Schweden,fifa_2009
7,5775,Marcus Pedersen,ST,18,Hamarkameratene,Norwegen,fifa_2009
8,5776,Timo Kunert,RM,21,Hamburger SV,Deutschland,fifa_2009
9,5775,Lee Molyneux,LV,20,Everton,England,fifa_2009
10,5772,Kay Voser,RV,21,Grasshoppers ZÃ¼rich,Schweiz,fifa_2009
11,5762,VÃ­tor Moreno,RV,27,Amadora,Portugal,fifa_2009
12,5770,Thomas Moncur,IV,20,Bradford City,England,fifa_2009
13,5761,Seo Min Gook,ZDM,24,Incheon United,"Korea, Republik",fifa_2009
14,5758,Kim Myung Jung,ZOM,23,Gwangju,"Korea, Republik",fifa_2009
15,5765,Yang Dong Won,TW,21,Daejeon,"Korea, Republik",fifa_2009
16,5768,Lescinel Jean-FranÃ§ois,IV,21,Vannes OC,Frankreich,fifa_2009
17,5758,Yoo Hyun Koo,ZOM,25,Gwangju,"Korea, Republik",fifa_2009
18,5760,Park Jung Sik,IV,25,Daegu FC,"Korea, Republik",fifa_2009
19,5758,Norbert Witkowski,TW,27,Arka Gdynia,Polen,fifa_2009
20,5763,Marcin Komorowski,LV,24,P. Bytom,Polen,fifa_2009
21,5763,Ryan Johnson,ST,23,San Jose Earthquakes\r\n,Jamaika,fifa_2009
22,5758,Lance Watson,RM,24,Kansas City Wizards,USA,fifa_2009
23,5764,Romain Haghedooren,IV,21,Excelsior Mouscron,Belgien,fifa_2009
24,5768,Jed Zayner,RV,23,Columbus Crew,USA,fifa_2009
25,5767,Luis Rosas,RAV,23,U.N.A.M.,Mexiko,fifa_2009
26,5770,Georgi Ganugrava,ZM,20,MladÃ¡ Boleslav,Georgien,fifa_2009
27,5766,Mario Mutsch,ZDM,23,FC Aarau,Luxemburg,fifa_2009
28,5762,Li Yan,ZDM,28,VR China,China VR,fifa_2009
29,5766,Lerato Chabangu,ST,23,SÃ¼dafrika,SÃ¼dafrika,fifa_2009
30,5761,Andrew Boyens,IV,24,New York Red Bulls,Neuseeland,fifa_2009
1,5775,Muri Ogunbiyi Ola,RM,25,EA Guingamp,Benin,fifa_2009
2,5772,Olmo,IV,23,Elche C.F.,Spanien,fifa_2009
3,5761,Deane Smalley,RFL,19,Oldham Athletic,England,fifa_2009
4,5766,Neal Eardley,RV,19,Oldham Athletic,Wales,fifa_2009
5,5768,Luke Howell,RV,21,MK Dons,England,fifa_2009
6,5770,Wayne Brown,ZOM,20,Fulham,England,fifa_2009
7,5775,Ben Amos,TW,18,Manchester United,England,fifa_2009
8,5769,Peter Hackmair,RM,21,SV Josko Fenster Ried,Ãsterreich,fifa_2009
9,5772,Nathan Dyer,RFL,20,Southampton,England,fifa_2009
10,5764,Cedric Fabien,ST,26,Stade Brestois 29,Frankreich,fifa_2009
11,5764,Pietro Zammuto,LV,21,P'cenza,Italien,fifa_2009
12,5776,Mohamed Ali Gharzoul,IV,21,CS Sedan,Tunesien,fifa_2009
13,5765,Patrick Kanyuka,IV,21,Swindon Town,England,fifa_2009
14,5766,Chris Lines,LM,22,Bristol Rovers,England,fifa_2009
15,5773,Enrico Alfonso,TW,20,Pisa,Italien,fifa_2009
16,5768,Stefan Stam,IV,28,Oldham Athletic,Niederlande,fifa_2009
17,5769,Marco Mancosu,RM,20,Rimini,Italien,fifa_2009
18,5765,Kirk Hudson,RFL,21,Aldershot Town,England,fifa_2009
19,5768,Robert Eagle,LFL,21,Norwich City,England,fifa_2009
20,5764,Rossi Jarvis,RM,20,Luton Town,England,fifa_2009
21,5772,Ahmed Kantari,IV,23,Stade Brestois 29,Marokko,fifa_2009
22,5764,David Martin,LFL,23,Millwall,England,fifa_2009
23,5777,Stephen O'Halloran,IV,20,Aston Villa,Republik Irland,fifa_2009
24,5766,Tadhg Purcell,ST,22,Shamrock Rovers,Republik Irland,fifa_2009
25,5762,Anders WikstrÃ¶m,IV,27,Gefle IF,Schweden,fifa_2009
26,5769,Louis Dodds,ST,21,Port Vale,England,fifa_2009
27,5774,Baptiste Martin,IV,23,Clermont Foot Auvergne,Frankreich,fifa_2009
28,5764,Cheikh Sarr,RV,23,Aarhus GF,DÃ¤nemark,fifa_2009
29,5766,Tiago Valente,IV,23,Pacos de Ferreira,Portugal,fifa_2009
30,5764,Romano Perticone,RV,22,AS Livorno Calcio,Italien,fifa_2009
1,5766,Francis SuÃ¡rez,RFL,21,U.D. Las Palmas,Spanien,fifa_2009
2,5763,Ãkos Kovrig,ZDM,26,SV Mattersburg,Ungarn,fifa_2009
3,5759,Tomasz WrÃ³bel,ZOM,26,BeÅchatÃ³w,Polen,fifa_2009
4,5761,Cristian Fernandez,LV,22,Real Racing Club,Spanien,fifa_2009
