age,id,name,nation,overall,position,potential,team
17,212733,George Green,England,58,ZM,83,Everton
21,212730,Emery Welshman,Kanada,58,ST,65,Toronto FC
22,212691,André Auras,Senegal,58,ZM ZDM,65,Stade Brest
19,212684,Marcel Henry-Francis,England,58,ST,69,Birmingham City
22,212683,Jamille Matt,England,58,ST,66,Fleetwood Town
19,212678,Ludwig Augustinsson,Schweden,58,LV,73,IFK Göteborg
19,212677,Aristote N'Dongala,"Kongo, DR",58,LF MS,72,FC Nantes
18,212599,Sana Zaniou,Burkina Faso,58,ST,62,Toulouse FC
19,212575,Martin Dahm,Deutschland,58,RV,70,Energie Cottbus
20,212549,Julien Tadrowski,Polen,58,RV IV,65,Szczecin
23,212532,Lee Sang Hyeob,"Korea, Republik",58,LF MS ZOM,61,FC Seoul
21,212489,Peter Triantis,Australien,58,ZDM ZM,62,Sydney FC
18,212485,Danny Bakker,Niederlande,58,ZDM IV ZM,67,ADO Den Haag
22,212438,Kim Dae Kyung,"Korea, Republik",58,RF,64,Suwon Bluewings
20,212435,Yeon Je Min,"Korea, Republik",58,IV,65,Suwon Bluewings
21,212432,Cho Hyun Woo,"Korea, Republik",58,TW,63,Daegu FC
19,212427,Geoffrey Jacobs,Niederlande,58,TW,68,Roda JC
18,212416,Amando Moreno,USA,58,ST,67,NY Red Bulls
24,212405,Alberto,Spanien,58,ZM,63,UD Almería
18,212383,Nico Brandenburger,Deutschland,58,ZM,79,Bor. M'gladbach
24,212372,Antón De Vicente,Spanien,58,ZDM IV,62,Celta Vigo
20,212370,Jeremy Walker,Australien,58,RV,65,Melbourne Heart
18,212342,Temur Mustafin,Russland,58,IV ZDM,68,Lokomotiv
19,212300,Jack O'Connell,England,58,IV LV,68,York City
19,212281,Famoussa Koné,Mali,58,ST,63,SC Bastia
20,212273,Clinton N'Jie,Kamerun,58,RF,77,Olympique Lyon
18,212261,Brandon Thomas,Spanien,58,ST MS,65,RCD Mallorca
18,212190,Niklas Süle,Deutschland,58,IV,68,1899 Hoffenheim
19,212146,Billy King,Schottland,58,RF ST RM,72,Hearts
21,212112,Clarck N'Sikulu,Frankreich,58,LF RF,67,Evian Thonon FC
19,212103,Darryl Geurts,Deutschland,58,LM RM,70,Energie Cottbus
23,212086,Javi Cabezas,Spanien,58,RM LM MS ST,65,Córdoba CF
18,212084,Sergio Moya,Spanien,58,TW,69,Hércules CF
19,212081,Jesús Lara,Mexiko,58,RM,69,Cruz Azul
20,212079,Michael Pérez,Mexiko,58,ZM,65,Guadalajara
21,212054,Brian Idowu,Russland,58,RV,62,Amkar Perm
17,212030,Albert Rafetraniaina,Madagaskar,58,RV,68,OGC Nice
19,211999,Rani Khedira,Deutschland,58,ZDM ZM,79,VfB Stuttgart
18,211962,Ange-Freddy Plumain,Frankreich,58,RF,67,RC Lens
21,211903,Benjamin Kololli,Frankreich,58,RM RV,71,FC Sion
21,211795,Mauricio Castañeda,Mexiko,58,ST,62,Club León
23,211779,Bae Chun Suk,"Korea, Republik",58,ST,65,Pohang Steelers
21,211746,Rico Benatelli,Deutschland,58,ZOM ZDM ZM MS,69,Bor. Dortmund
20,211669,Alberto Moreno,Mexiko,58,ST,71,América
20,211590,Ruba,Spanien,58,RM RF,67,Real Valladolid
25,211577,Carrasco,Spanien,58,IV RV,64,Real Murcia CF
19,211572,Youssef Essaiydy,Marokko,58,LF LM,70,Cham. Niortais
19,211565,Higinio,Spanien,58,ST RF,63,Real Murcia CF
21,211560,David Martín,Spanien,58,ST,63,CD Numancia
20,211557,Federico Barba,Italien,58,IV LV,69,Grosseto
19,211544,Kostas Rougalas,Griechenland,58,IV ZDM,70,Olympiakos CFP
17,211536,Mark O'Hara,Schottland,58,IV RV RM LM,74,Kilmarnock
20,211533,Rubén Ramiro,Spanien,58,MS ST LM,68,Rayo Vallecano
23,211526,Pifarré,Spanien,58,RM MS,62,Real Murcia CF
23,211517,Torres,Spanien,58,ST RM,62,Celta Vigo
20,211382,Ibrahim Amadou,Kamerun,58,IV,67,AS Nancy
19,211373,Nasiru Mohammed,Ghana,58,LM LF ST RF,70,BK Häcken
19,211358,Julien Fabri,Frankreich,58,TW,69,Marseille
19,211357,Travis Cooper,Australien,58,ST,66,VVV-Venlo
19,211355,Antonio Verdun,Paraguay,58,MS ST LF ZM,72,H. Verona
24,211347,Ronny Jiménez,Bolivien,58,RV,66,Freie Spieler
18,211283,Konrad Nowak,Polen,58,RM LM ZOM,68,G. Zabrze
22,211270,Esteban Saveljich,Argentinien,58,IV,69,Racing Club
20,211223,Luuk Hultermans,Niederlande,58,IV,66,RKC Waalwijk
20,211220,Clausí,Spanien,58,ZM ZDM,69,Hércules CF
25,211215,Liam Walker,Gibraltar,58,ZM LM,64,Portsmouth
20,211213,Valentin Gjokaj,Schweiz,58,IV RV,65,Derby County
23,211206,Fabian Broghammer,Deutschland,58,LM RM,63,Bristol Rovers
22,211142,Hamza Al Dardour,Jordanien,58,ST,63,Najran
19,211098,Bradley Dack,England,58,RM LM,74,Gillingham
31,211076,Dino Kresinger,Kroatien,58,ST,58,Wanderers FC
20,211075,Giuseppe Messina,Italien,58,TW,67,Catania
20,211057,Pablo Valcarce,Spanien,58,ZM LM,71,CD Numancia
20,211008,Antonio Baggio,Italien,58,ST MS,70,Cittadella
21,210939,Paolo Frascatore,Italien,58,LV,70,Sassuolo
19,210847,Dimitris Grontis,Griechenland,58,LM ZOM,74,AEK Athens
19,210832,Mattijs Branderhorst,Niederlande,58,TW,68,Willem II
25,210827,Jason Trifiro,Australien,58,ZM ZOM,61,Wanderers FC
25,210806,Wesam Al Swed,Saudi-Arabien,58,ZM,60,Al-Faisaly
24,210791,Abdullah Al Saleh,Saudi-Arabien,58,TW,63,Al-Ettifaq
18,210760,Carlos Reyes,Mexiko,58,RM,71,Chiapas
19,210741,Mikhail Markin,Russland,58,ST,75,Mordov. Saransk
19,210732,Ricardo Talu,Niederlande,58,IV,67,PEC Zwolle
22,210694,Mynor Escoe,Costa Rica,58,ST LM,67,Sp. Charleroi
25,210645,Santiago Hernan Villafane,Argentinien,58,RV,61,FC Midtjylland
20,210615,Lee Woo Hyeok,"Korea, Republik",58,ZM ZDM,69,Gangwon FC
19,210577,Dong-Hyun Do,"Korea, Republik",58,LF,65,Brisbane Roar
28,210500,Rubén Rivera,Spanien,58,ST,58,Wolfsberger AC
23,210492,Abdulaziz Al Jebreen,Saudi-Arabien,58,ZM ZDM RM,64,Al-Raed
20,210467,Mahboeb Rahimi,Niederlande,58,ZOM,69,NAC Breda
19,210458,Stephané Emana,Kamerun,58,ST MS,74,Xerez CD
23,210444,Dimitry Imbongo,Kongo,58,ST,61,New England
27,210443,Matej Ižvolt,Slowakei,58,RM,59,Gliwice
21,210417,Theo Markelis,Australien,58,ST RF,65,Melb. Victory
19,210397,Jack Munns,England,58,ZOM,65,Spurs
19,210312,Sebastian Wimmer,Österreich,58,IV ZDM,67,FK Austria
22,210303,Denis Linsmayer,Deutschland,58,ZDM IV,67,1. FC K'lautern
32,210228,Mohammed Al Qarni,Saudi-Arabien,58,ZDM RM,58,Alshoulla
20,210218,Joaquín,Spanien,58,ZM ZOM,71,Sevilla FC
20,210215,Alex Rubio,Spanien,58,ST,70,Sevilla FC
24,210145,Haider Al Amer,Saudi-Arabien,58,LV RV,62,Al-Ahli
27,210143,Hamoud Abbas,Saudi-Arabien,58,ZDM ZM,59,Al-Taawoun
28,210139,Ahmed Darwesh,Saudi-Arabien,58,ZM ZOM,61,Al-Ahli
21,210123,Pablo González,Mexiko,58,ZM,63,Puebla
20,210120,Iván Rodríguez,Mexiko,58,TW,68,Puebla
21,210024,Oscar Vieyra,Mexiko,58,RF,66,Atlante
19,210001,Damian Buras,Polen,58,ZOM,73,W. Krakau
24,209999,Kamil Adamek,Polen,58,ST MS,62,Kielce
22,209935,Declan Gallagher,Schottland,58,IV,68,Dundee FC
26,209835,Fernader Kassaï,Zentralafrik. Repub.,58,IV,59,Le Mans FC
21,209834,Kwabena Appiah-Kubi,Australien,58,RF ST LF ZOM,67,Wanderers FC
19,209831,Mory Koné,Frankreich,58,IV,64,Le Mans FC
19,209830,Quentin Beunardeau,Frankreich,58,TW,70,Le Mans FC
20,209804,André Costa,Portugal,58,RV RF LF,66,Rio Ave FC
25,209751,Franck Dufrennes,Frankreich,58,ST,62,PSG
21,209746,Koray Altinay,Deutschland,58,RM ZM ZOM RV,64,SSV Jahn
20,209731,Dieter Vargas,Mexiko,58,ZDM,64,Tigres
22,209659,Olivier Vannucci,Frankreich,58,IV,63,SC Bastia
27,209645,Noui Laïfa,Frankreich,58,LM LV ZM,62,Gazélec Ajaccio
30,209638,Stefano Murante,Italien,58,LV,58,Vercelli
26,209617,Farid Beziouen,Frankreich,58,ZOM LF,65,CS Sedan
23,209574,Stephan Hennen,Deutschland,58,LV IV,65,MSV Duisburg
22,209491,Thomas Meißner,Deutschland,58,IV ZDM,67,Bor. Dortmund
23,209455,Donald Djousse,Kamerun,58,ST MS,63,Szczecin
29,209390,Mickaël Seymand,Frankreich,58,ZM LM,58,Gazélec Ajaccio
22,209370,Anil Gülner,Niederlande,58,ZM,63,VVV-Venlo
23,209352,Alain Pierre Mendy,Senegal,58,ZDM,64,Waasl.-Beveren
30,209319,Maxim Budnikov,Russland,58,IV LV,59,Mordov. Saransk
23,209271,Brian Ownby,USA,58,RM,62,Houston Dynamo
19,209240,Callum Howe,England,58,IV,63,Scunthorpe Utd
25,209223,Awdh Khamis,Saudi-Arabien,58,RM RF,60,Al-Nassr
24,209160,Jon Robertson,Schottland,58,ZM RM ZDM,65,St. Mirren
30,209056,Theab Majrashi,Saudi-Arabien,58,IV RV RM,58,Al-Taawoun
30,209048,Abdoh Hakami,Saudi-Arabien,58,ZDM ZM,58,Hajer
28,209032,Ibrahim Madkhali,Saudi-Arabien,58,LV LM,58,Al-Raed
41,209029,Mohammed Alkhojli,Saudi-Arabien,58,TW,58,Al-Raed
20,208819,Carlos García,Spanien,58,ZM ZDM,72,Betis Sevilla
30,208706,Marco Calamita,Italien,58,ST MS RF,58,VfR Aalen
18,208691,Cameron Smith,Schottland,58,ST MS RM,76,Aberdeen
19,208651,Mark Beck,Schottland,58,ST,68,Carlisle United
22,208637,Marc Lais,Deutschland,58,ZDM ZM,69,SC Freiburg
19,208614,Alan Uryga,Polen,58,IV,67,W. Krakau
25,208601,Skúli Jón Friðgeirsson,Island,58,IV,66,IF Elfsborg
18,208599,Romano van der Stoep,Niederlande,58,ST,66,FC Utrecht
22,208564,Peter Ankersen,Dänemark,58,RV LV,71,Esbjerg fB
23,208540,Aaron Schoenfeld,USA,58,ST,64,Columbus Crew
21,208438,Emmanuel Dogbe,Ghana,58,ZM,65,Åtvidabergs FF
26,208436,Mattias Mete,Schweden,58,L ST,62,Syrianska
22,208345,Adam Duda,Polen,58,ST,67,Gdańsk
24,208332,Lee Yang Jong,"Korea, Republik",58,TW,65,Daegu FC
23,208314,Luka Gusić,Kroatien,58,IV,64,Bielsko-Biała
27,208312,Pascal Millien,Haiti,58,RM ST,63,Sligo Rovers
23,208295,Romain Saïss,Marokko,58,IV,63,Clermont Foot
21,208294,Francisco Júnior,Guinea-Bissau,58,ZM ZDM,67,Everton
25,208168,Mohamed Coulibaly,Senegal,58,RM,60,Grasshopper
20,208163,Evan Melo,Schweiz,58,LF RF ST,66,FC Sion
21,208115,Leonard Zuta,Mazedonien,58,LV ZDM,65,BK Häcken
21,208109,Mitchell Mallia,Australien,58,ST LF RF,62,Sydney FC
22,208063,Ju Se Jong,"Korea, Republik",58,ZM,69,Busan I'Park
19,207953,Emilio García,Mexiko,58,ST RF,68,Pachuca
21,207905,Mateusz Mak,Polen,58,ST RF LF RM,68,G. Bełchatów
21,207904,Michał Mak,Polen,58,ST MS RF,64,G. Bełchatów
23,207878,Asmir Kajevic,Montenegro,58,ZM ZDM RM,62,FC Zürich
23,207850,Brendan King,USA,58,RM LM,63,Chicago Fire
23,207665,Kieran Felix,Frankreich,58,LV IV,64,RAEC Mons
20,207638,Edafe Egbedi,Nigeria,58,RF ST,65,Aarhus GF
19,207632,Lucas Dawson,England,58,RM,72,Stoke City
22,207620,Connor Jennings,England,58,ST MS,65,Scunthorpe Utd
23,207619,Warren Creavalle,USA,58,ZDM RV,64,Houston Dynamo
26,207569,Bheki Nzunga,Südafrika,58,RV IV,61,Orlando Pirates
20,207552,Alhassan Kamara,Sierra Leone,58,ST,68,AIK Fotboll
22,207527,Erencia,Spanien,58,IV,66,Girona CF
21,207524,Emmanuel Omgba,Kamerun,58,ZDM ZM,73,Elche CF
25,207447,Ji Kyung Deuk,"Korea, Republik",58,LF LM RM ZOM,64,Daejeon Citizen
20,206652,Sergio,Spanien,58,TW,63,Sevilla FC
19,206642,Lucas,Spanien,58,ZDM IV,63,SD Huesca
21,206553,Simon Falette,Frankreich,58,IV LV,71,Stade Laval
20,206542,Ryan Brunt,England,58,ST,66,Bristol Rovers
20,206509,Aadil Assana,Frankreich,58,ZDM ZM,68,Clermont Foot
24,206504,Andres Gurrieri,Argentinien,58,RM LM ZOM,67,Plymouth Argyle
25,206493,Yunis Abdelhamid,Frankreich,58,IV,59,AC Arles
20,206307,Jérémy Frick,Schweiz,58,TW,75,Olympique Lyon
27,206279,Artis Lazdiņš,Lettland,58,ZDM ZM,62,Gliwice
20,206207,Wilfried Zahibo,Frankreich,58,ZDM,67,AC Ajaccio
19,206167,Sanjin Prcić,Bosnien-Herzegowina,58,ZM ZOM,68,FC Sochaux
22,206143,Ernesto Reyes,Mexiko,58,IV,66,Atlante
18,206083,Josh Murphy,England,58,LF ST,80,Norwich City
19,206052,Marco Piscopo,Italien,58,ZDM ZM,70,Udinese
24,206029,Moyano,Spanien,58,IV RV,65,Levante UD
19,206023,Hervé,Kamerun,58,ZDM ZM,71,RCD Mallorca
20,206015,Shane Byrne,Republik Irland,58,ZM ZDM,68,Bury
21,205948,Yannick Aguemon,Frankreich,58,LM RM ST,68,Toulouse FC
24,205848,Taiwo Hassan,Nigeria,58,ZM ZDM,67,C. Funchal
22,205836,Jordan Fauque,Frankreich,58,RV,66,LB Châteauroux
23,205688,Loris Damonte,Italien,58,ZM ZDM,68,Varese
21,205625,Marc Nierga,Spanien,58,ST,62,CA Osasuna
22,205537,Courtney Harris,England,58,ZM ZOM,65,Charlton Ath
20,205424,José Artiles,Spanien,58,MS ZOM RF,70,UD Las Palmas
20,205349,Callum Tapping,Schottland,58,ZM ZDM,64,Hearts
21,205329,Rafa,Portugal,58,TW,68,Rio Ave FC
19,205293,Bilal Ouali,Algerien,58,RF LF,63,Stade Reims
23,205253,Myles Anderson,England,58,IV LV LM,68,Exeter City
21,205166,Carlos Parra,Mexiko,58,ST MS,68,Santos Laguna
23,205152,Antonio Meola,Italien,58,RV RM,66,Livorno
21,205074,Nicolaj Ritter,Dänemark,58,RM,64,Silkeborg IF
20,204936,John Egan,Republik Irland,58,IV RV,71,Sunderland
20,204881,Papa Demba Camara,Senegal,58,TW,72,FC Sochaux
19,204846,Jamal Blackman,England,58,TW,69,Chelsea
24,204833,Elfar Freyr Helgason,Island,58,IV,65,Randers FC
21,204763,Phillipp Steinhart,Deutschland,58,LV LM,66,1860 München
21,204761,Grant Hall,England,58,IV,72,Spurs
20,204760,Charlie Taylor,England,58,LV LM,73,Inverness CT
19,204701,Salim Khelifi,Schweiz,58,ZOM RM,73,FC Lausanne
20,204685,Brice Ntambwe,Belgien,58,ZM ZDM,77,RAEC Mons
21,204650,Alexis Ochoa,Mexiko,58,ST,63,Toluca
21,204619,Dylan De Belder,Belgien,58,ST RM,69,RAEC Mons
20,204448,Krisztián Adorján,Ungarn,58,MS ZOM ST,71,Liverpool
20,204411,Rohan Ince,England,58,IV ZDM,66,Brighton
20,204314,William Frantzen,Norwegen,58,RV ZOM RM,68,Tromsø IL
20,204297,Anthony O'Connor,Republik Irland,58,RV IV,65,Burton Albion
21,204232,Lamisha Musonda,Belgien,58,ZDM,71,Chelsea
20,204215,Adam Reach,England,58,LM LV RM,70,Middlesbrough
24,204182,Serkan Çiftçi,Österreich,58,ST,65,SK Sturm Graz
21,204167,Sive Pekezela,Südafrika,58,RM RV,69,Gefle IF
22,204135,Álex Menéndez,Spanien,58,LV LM,64,Sporting Gijón
21,204130,Leon van Dijk,Niederlande,58,RV,65,Heracles Almelo
24,204126,Tomáš Dočekal,Tschechische Repub.,58,ST,63,Gliwice
24,204058,Matteo Legittimo,Italien,58,LM LV LAV,65,Ascoli
27,204015,Charly Charrier,Frankreich,58,ZOM LF MS,61,EA Guingamp
24,203899,Mario Pollhammer,Österreich,58,RM RV RAV LM,65,Wiener Neustadt
29,203641,Luigi Amabile,Italien,58,TW,61,Lanciano
20,203379,Julian Dudda,Deutschland,58,IV,73,Eint. Frankfurt
21,203372,Alex Cooper,Schottland,58,ZM LM,69,Ross County
20,203308,Joshua Brillante,Australien,58,ZM RV RM ZDM,66,Newcastle Jets
20,203307,Jake Barker-Daish,Australien,58,ZOM ZM,64,Adelaide United
24,203174,Clément Martinez,Frankreich,58,ZOM,64,AC Arles
21,203170,Simon Nilsson,Schweden,58,LM RM,64,Mjällby AIF
20,203161,Marcel Franke,Deutschland,58,IV ZDM,68,Dynamo Dresden
23,203146,Goku,Spanien,58,ZOM MS ZM,61,Granada CF
20,203138,Josh Scowen,England,58,ZM ZDM ZOM,65,Wycombe
19,203105,Philip Roberts,Republik Irland,58,RF LF ST,67,Inverness CT
22,203081,Nahir Oyal,Schweden,58,L LM RM,65,Syrianska
27,203078,Besim Kunic,Schweden,58,ZOM RM,62,Syrianska
25,203033,Brian Woodall,England,58,ST RM LM,63,Dagenham
25,203015,Lee Woong Hee,"Korea, Republik",58,RV RAV RM,65,Daejeon Citizen
26,203003,Kim Dae Yeol,"Korea, Republik",58,ZOM RM,62,Daegu FC
23,202992,Park Tae Su,"Korea, Republik",58,IV,68,Daejeon Citizen
25,202951,Kim Pyung Rae,"Korea, Republik",58,ZM ZDM,65,Seongnam Ilhwa
23,202928,Anton Dahlström,Schweden,58,LM LV,65,Mjällby AIF
23,202927,Zakaria Abdullai,Ghana,58,ZM ZDM,65,Gefle IF
18,202925,Christian Kouakou,Schweden,58,ST,68,AIK Fotboll
20,202745,Callum Davies,England,58,IV RV,73,Gillingham
20,202695,James Tarkowski,England,58,IV,68,Oldham Athletic
21,202663,Daryl Horgan,Republik Irland,58,LM RM,65,Cork City
25,202591,Josh Ford,USA,58,TW,62,Sounders FC
22,202546,Florian Makhedjouf,Frankreich,58,ZM RM,63,CS Sedan
24,202310,Park Hyun,"Korea, Republik",58,ZM,62,GwangJu FC
26,202302,Cho Woo Jin,"Korea, Republik",58,RM,62,Daegu FC
24,202301,Kim Ho Nam,"Korea, Republik",58,ZM,62,GwangJu FC
19,202204,Kristoffer Haraldseid,Norwegen,58,RM LM ZM RV,69,FK Haugesund
22,202159,Adrian Zahra,Australien,58,RM RF,63,Perth Glory
22,201993,Alexander Ruud Tveter,Norwegen,58,ST MS LF LM,66,Fredrikstad FK
19,201920,Serder Serderov,Russland,58,ST MS,71,A Machatschkala
20,201901,Carl Winchester,Nordirland,58,RM RV ZM,74,Oldham Athletic
19,201885,Eirik Birkelund,Norwegen,58,ZOM MS RF RM,69,Saint-Etienne
24,201854,Garabato,Spanien,58,TW,66,Levante UD
22,201413,Maestre,Spanien,58,ZM LM IV,65,Celta Vigo
30,201411,Mads Agesen,Dänemark,58,IV RV,58,AC Horsens
20,201240,Tom Barkhuizen,England,58,ST RM LM,67,Blackpool
21,201222,Simone Sini,Italien,58,LV IV,70,Vercelli
23,201077,Jordan Massengo,Frankreich,58,ZM ZOM,70,FC Istres
22,200983,Franco Signorelli,Venezuela,58,ZM,69,Empoli
30,200974,Marius Helle,Norwegen,58,ST,58,Sandnes Ulf
20,200955,Aykut Özer,Türkei,58,TW,64,Eint. Frankfurt
21,200945,Giorgio Capece,Italien,58,ZM ZDM,74,Ascoli
22,200931,Fran Cruz,Spanien,58,IV ZDM,62,Córdoba CF
22,200845,Patrick Hoban,Republik Irland,58,ST ZM,62,Dundalk
22,200802,Oluwafemi Ilesanmi,England,58,LV IV,68,Dagenham
22,200790,Eduardo Morodo,Mexiko,58,IV,65,Puebla
20,200743,Adam Cummins,England,58,IV RV,68,Motherwell
21,200689,Ryan Leonard,England,58,RV RM ZM,63,Southend United
27,200463,Tim Melia,USA,58,TW,63,Chivas USA
21,200244,Matt McClure,Nordirland,58,ST,68,Wycombe
22,200203,Sam Deering,England,58,ZOM RM LM,64,Cheltenham Town
24,200198,Gabriel Rodríguez,Argentinien,58,ST,68,V.Barcelos
20,200100,Shamil Mirzaev,Russland,58,ST,69,A Machatschkala
22,199985,Jack Redshaw,England,58,ST,64,Morecambe
21,199961,George Bowerman,England,58,ST,66,Walsall
21,199813,Gernot Trauner,Österreich,58,ZDM RAV,63,SV Ried
25,199811,Nick Kalmar,Australien,58,ZM RF ZOM,62,Melbourne Heart
20,199808,Franco Zennaro,Belgien,58,RV,68,Waasl.-Beveren
23,199783,Maximilian Karner,Österreich,58,IV,63,SV Ried
21,199748,Jonas Knudsen,Dänemark,58,LV LM,65,Esbjerg fB
23,199721,Mathieu Gorgelin,Frankreich,58,TW,70,Olympique Lyon
26,199622,Mateo,Spanien,58,LM MS RM,62,SD Ponferradina
23,199509,Yacoub Meité,Elfenbeinküste,58,ZDM ZM,66,Tours FC
21,199420,Makhmadnaim Sharifi,Russland,58,RV LV,66,Amkar Perm
25,199260,Kim Kyo Bin,"Korea, Republik",58,TW,67,Incheon United
26,199128,Oscar Möller,Schweden,58,ST,61,Åtvidabergs FF
30,199093,Robin Cederberg,Schweden,58,IV LV,58,Mjällby AIF
29,199066,William Leandersson,Schweden,58,LV,58,Mjällby AIF
24,199015,Ciaran Kilduff,Republik Irland,58,L ST,64,Cork City
25,198626,Chris Lewington,England,58,TW,67,Dagenham
21,198623,Nicky Low,Schottland,58,ZM LM ZOM,65,Aberdeen
23,198615,José,Spanien,58,RV,65,Getafe CF
23,198591,Franck Etoundi,Kamerun,58,ST,67,FC St. Gallen
24,198564,Jona,Spanien,58,ST,62,Vit. Guimarães
23,198545,Don Cowan,Republik Irland,58,ST,65,Dundee FC
23,198543,Aaron Greene,Republik Irland,58,ST LM,66,Sligo Rovers
23,198450,Guillaume Legras,Frankreich,58,ZDM ZM,63,Montpellier HSC
26,198440,Sebastian Małkowski,Polen,58,TW,61,Gdańsk
21,198437,Tom Bradshaw,Wales,58,ST,69,Shrewsbury
22,198377,Liam Palmer,Schottland,58,ZDM ZOM ZOM,70,Tranmere Rovers
24,198336,Stevie Riga,Frankreich,58,LV IV,63,Angers SCO
23,198327,Ismaël Keita,Mali,58,ZM ZDM,66,FC Nantes
21,198249,Adnan Šećerović,Bosnien-Herzegowina,58,ZOM RM ZM,68,Roda JC
25,198210,Euan Holden,USA,58,LV,62,Bury
21,198153,Jake Taylor,Wales,58,ZM LM,68,Reading
23,198121,Amara Kallé,Mali,58,IV,70,AJ Auxerre
23,198067,François Moubandje,Schweiz,58,LV LM,69,Servette FC
24,197940,David Añón,Spanien,58,MS ZOM,65,Celta Vigo
20,197930,Josh Parker,Antigua und Barbuda,58,RM ZM,70,Oxford United
20,197882,Alex Wynter,England,58,IV RV ZDM,70,Crystal Palace
24,197814,Yassine Haddou,Frankreich,58,RV ZDM,66,Nîmes Olympique
22,197687,Liam Noble,England,58,ZM,66,Carlisle United
29,197431,Vytautas Lukša,Litauen,58,RM RF ZOM,58,P. Warszawa
21,196983,Aslak Falch,Norwegen,58,TW,65,Sandnes Ulf
21,196978,Callum Wilson,England,58,ST ZOM RM,69,Coventry City
21,196933,Jonathan Nanizayamo,Frankreich,58,ST,65,Real Sociedad
27,195540,Ali Abbas,Irak,58,LM ZM,61,Sydney FC
25,195472,Ruslan Abişov,Aserbaidschan,58,IV ZDM,63,Rubin Kasan
27,195447,Benjamin Totori,Salomonen,58,RF ST LF,60,Well. Phoenix
23,194934,Dani Jiménez,Spanien,58,TW,66,CD Mirandés
24,194874,Pavel Ignatovich,Russland,58,LM ST,66,Dynamo Moskau
22,194769,Adrian Błąd,Polen,58,LM RM LF RF,63,Lubin
21,194732,Yado Mambo,England,58,IV,68,Shrewsbury
24,194718,Amara Baby,Frankreich,58,LV LM,64,Le Mans FC
22,194707,Artur Ryabokobylenko,Russland,58,ZM,64,Amkar Perm
24,194412,Bondz N'Gala,England,58,IV,63,Stevenage
22,194120,Darryl Westlake,England,58,RV,70,Sheffield Utd
23,193958,Lee Brown,England,58,LV LM,65,Bristol Rovers
22,193672,Maik van den Kieboom,Niederlande,58,TW,64,RKC Waalwijk
27,193526,Barroca,Portugal,58,TW,63,Servette FC
24,193427,Florin Bérenguer,Frankreich,58,ZOM RM LM,66,Dijon FCO
25,193251,Christoph Schösswendter,Österreich,58,IV,64,Admira
22,193173,Matthew Lund,Nordirland,58,ZDM ZM RV,63,Southend United
23,193074,Nicolas Seguin,Frankreich,58,IV RV,63,Tours FC
23,193038,Yuriy Kirillov,Russland,58,ZM,62,Dynamo Moskau
24,192974,Sebastian Andersen,Dänemark,58,RM LM,64,Esbjerg fB
25,192973,Artur Lenartowski,Polen,58,ZM RM,64,Kielce
22,192813,Luke Rooney,England,58,RM LM ZM,71,Swindon Town
22,192695,Nathan Thompson,England,58,RV,71,Swindon Town
26,192604,James Chambers,Republik Irland,58,ZDM ZM,64,Shamrock Rovers
22,192582,Christopher Shields,Republik Irland,58,ZM RM IV,62,Dundalk
24,192482,Scott Doe,England,58,IV RV,66,Dagenham
30,192273,Emil Hedvall,Schweden,58,TW,59,Gefle IF
25,191815,Kim Hong Il,"Korea, Republik",58,L ZOM ZM,65,SangJu Sangmu
27,191685,Kim Keun Bae,"Korea, Republik",58,TW,64,Gangwon FC
24,191684,Jung San,"Korea, Republik",58,TW,67,Seongnam Ilhwa
31,191481,Jamaan Al Jamaan,Saudi-Arabien,58,RV IV,58,Al-Ettifaq
25,191187,Jonathan McDonald,Costa Rica,58,ST,67,Kalmar FF
22,191153,Marcus Sandberg,Schweden,58,TW,65,IFK Göteborg
22,190983,Rob Kiernan,Republik Irland,58,IV ZDM ZM,67,Brentford
22,190747,Alfredo Ortuño,Spanien,58,ST MS,64,Levante UD
32,190596,Ronald Spuller,Österreich,58,RM ZOM RF,58,SV Mattersburg
24,190555,Mossa,Spanien,58,LV LM,65,Levante UD
23,190465,Bjarte Haugsdal,Norwegen,58,RM RV LM,67,Stabæk Fotball
29,190299,Jeff Goulding,England,58,ST MS,58,Aldershot Town
23,190201,Mattia Minesso,Italien,58,MS,65,Cittadella
22,190179,David Cornell,Wales,58,TW,68,Swansea City
24,190011,Michel Avanzini,Schweiz,58,RM ZM LM,65,FC Lausanne
32,189657,Peter Hricko,Slowakei,58,RV LV,58,Szczecin
24,189364,Fernando Cortés,Mexiko,58,RM LM,67,Puebla
24,189237,Emanuel Schreiner,Österreich,58,LAV LV LM,65,SV Ried
23,189163,Alex MacDonald,Schottland,58,RM ST,65,Burton Albion
23,188783,Enrique López,Mexiko,58,LM,66,Santos Laguna
28,188522,Fabio,Brasilien,58,LV,60,Philadelphia
29,188010,Adriano Pellegrino,Australien,58,ZOM ZM,58,Central Coast
22,187363,Julio González,Mexiko,58,TW,64,Santos Laguna
24,187335,Sebastian Rajalakso,Schweden,58,L LM,66,Syrianska
25,187181,Kim Myung Woon,"Korea, Republik",58,L ST ZM ZOM,64,SangJu Sangmu
26,187144,Jo Soo Hyuk,"Korea, Republik",58,TW,64,Incheon United
22,186966,Dejan Garača,Schweden,58,TW,66,Syrianska
29,186853,Fabian Barbiero,Australien,58,ZM ZOM RM,59,Adelaide United
32,186838,Gerard Doherty,Nordirland,58,TW,58,Derry City
