id,overall,name,position,age,team,nation,edition
6,5555,Dariusz Pietrasiak,LV,26,BeÅchatÃ³w,Polen,fifa_2007
7,5557,Witold Cichy,RV,20,Odra WodzisÅaw,Polen,fifa_2007
8,5558,Grzegorz Szymanek,ST,20,GÃ³rnik ÅÄczna,Polen,fifa_2007
9,5559,Mariusz Pawelec,ZDM,20,GÃ³rnik ÅÄczna,Polen,fifa_2007
10,5574,Neil Wood,ZOM,23,Oldham Athletic,England,fifa_2007
11,5573,Bradley Orr,ZM,23,Bristol City,England,fifa_2007
12,5563,Scott Fitzgerald,ST,26,Brentford,England,fifa_2007
13,5567,Hans Ãge Yndestad,LM,26,TromsÃ¸ IL,Norwegen,fifa_2007
14,5564,Shane Stefanutto,LAV,26,LillestrÃ¸m SK,Australien,fifa_2007
15,5556,Mario Sara,LM,29,SK Rapid Wien,Ãsterreich,fifa_2007
16,5563,Thomas Kortegaard,ZOM,22,Aalborg Boldklub,DÃ¤nemark,fifa_2007
17,5555,Dennis Bo Mortensen,MS,25,Football Club NordsjÃ¦lland,DÃ¤nemark,fifa_2007
18,5560,Per Gade,RV,29,AC Horsens,DÃ¤nemark,fifa_2007
19,5560,Kenneth Knudsen,ST,25,Vejle Boldklub,DÃ¤nemark,fifa_2007
20,5563,Antti Okkonen,ZM,24,Finland,Finnland,fifa_2007
21,5572,Christophe Ott,TW,23,Niort,Frankreich,fifa_2007
22,5567,Marcin Mieciel,ST,30,Thessaloniki,Polen,fifa_2007
23,5564,Nikos Georgeas,RV,29,AEK Athen,Griechenland,fifa_2007
24,5568,Simone Dallamano,IV,22,Brescia,Italien,fifa_2007
25,5559,Giovanni Morabito,LV,28,Reggina Calcio,Italien,fifa_2007
26,5555,Francesco Scardina,IV,24,Vicenza,Italien,fifa_2007
27,5559,Dawid Kucharski,RV,21,Lech PoznaÅ,Polen,fifa_2007
28,5559,Sebastian KÄska,LA,25,ÅÃ³dzki KS,Polen,fifa_2007
29,5554,Curro Vacas,ZM,26,Ejido,Spanien,fifa_2007
30,5555,Asier Salcedo,ZM,26,SD Ponferradina,Spanien,fifa_2007
1,5561,Gorka Soria,ZOM,29,SD Ponferradina,Spanien,fifa_2007
2,5561,Serdar Topraktepe,LFL,30,Sivasspor,TÃ¼rkei,fifa_2007
3,5560,Daniel Senn,RM,22,Schaffhausen,Schweiz,fifa_2007
4,5563,David Zibung,TW,22,FC Luzern,Schweiz,fifa_2007
5,5561,OÄuzhan BahadÄ±r,TW,26,Konyaspor,TÃ¼rkei,fifa_2007
6,5564,Onur Acar,LM,23,MKE AnkaragÃ¼cÃ¼,TÃ¼rkei,fifa_2007
7,5574,Mustafa Ãzkan,ST,31,MKE AnkaragÃ¼cÃ¼,TÃ¼rkei,fifa_2007
8,5566,Rubio,TW,31,SD Ponferradina,Spanien,fifa_2007
9,5564,Eifion Williams,ST,30,Hartlepool United,Wales,fifa_2007
10,5562,Frank Boeckx,TW,19,St.-Truidense VV,Belgien,fifa_2007
11,5555,Michael Modubi,ZDM,21,KVC Westerlo,SÃ¼dafrika,fifa_2007
12,5559,Jess van Strattan,TW,24,Hellas Verona,Australien,fifa_2007
13,5571,Matt Harrold,ST,22,Yeovil,England,fifa_2007
14,5563,Marcus Browning,ZM,35,Bournemouth,Wales,fifa_2007
15,5560,Jonny Dixon,MS,22,Wycombe,Spanien,fifa_2007
16,5570,Esdras Rangel,TW,29,Jaguares de Chiapas,Mexiko,fifa_2007
17,5559,Daniel Nardiello,ST,23,Barnsley,England,fifa_2007
18,5565,Paco Esteban,ST,25,MÃ¡laga CF,Spanien,fifa_2007
19,5581,Arron Davies,RFL,22,Yeovil,Wales,fifa_2007
20,5571,Lloyd Dyer,LM,23,MK Dons,England,fifa_2007
21,5569,Daryl McMahon,RM,22,Leyton Orient,Republik Irland,fifa_2007
22,5566,Davino Verhulst,TW,18,SK Beveren,Belgien,fifa_2007
23,5558,Pierre Bouysse,TW,23,Gueugnon,Frankreich,fifa_2007
24,5555,Goitia,TW,24,MÃ¡laga CF,Spanien,fifa_2007
25,5565,AndrÃ© Thoms,TW,24,FC Energie Cottbus,Deutschland,fifa_2007
26,5572,Marco Mancinelli,ZOM,24,Hellas Verona,Italien,fifa_2007
27,5563,Alessandro Gazzi,ZDM,23,Bari,Italien,fifa_2007
28,5564,AurÃ©lien Faivre,IV,28,FC Libourne-Saint-Seurin,Frankreich,fifa_2007
29,5566,Martin Pedersen,LV,22,Aalborg Boldklub,DÃ¤nemark,fifa_2007
30,5558,Stefan KÃ¼hne,ZM,26,FC Carl Zeiss Jena,Deutschland,fifa_2007
1,5564,Ãmer Aysan BarÄ±Å,RAV,24,Bursaspor,TÃ¼rkei,fifa_2007
2,5561,Niels Lodberg,ST,25,AC Horsens,DÃ¤nemark,fifa_2007
3,5560,Daniel Coid,RV,24,Blackpool,England,fifa_2007
4,5558,John Murphy,ST,29,Blackpool,England,fifa_2007
5,5562,Lee Williamson,ZM,24,Rotherham,England,fifa_2007
6,5562,Matt Lockwood,LV,29,Leyton Orient,England,fifa_2007
7,5577,Michael Keane,ZM,23,Rotherham,Republik Irland,fifa_2007
8,5557,Laurent De Palmas,RV,27,AlmerÃ­a,Frankreich,fifa_2007
9,5576,FrÃ©dÃ©ric Fouret,ST,31,Le Havre AC,Frankreich,fifa_2007
10,5560,Rhys Evans,TW,24,Blackpool,England,fifa_2007
11,5557,GrÃ©gory Carmona,ST,27,Tours FC,Frankreich,fifa_2007
12,5564,Mario Bolter,ZM,22,SCR Altach,Ãsterreich,fifa_2007
13,5574,Eoin Jess,ZM,35,Northampton Town,Schottland,fifa_2007
14,5574,Ben May,ST,22,Millwall,England,fifa_2007
15,5576,Izzy Iriekpen,IV,24,Swansea City,England,fifa_2007
16,5557,Vlado Smit,LV,26,Bologna,Serbien,fifa_2007
17,5570,Charlie Oatway,ZM,32,Brighton Hove Albion,England,fifa_2007
18,5559,Gifton Noel-Williams,MS,26,Burnley,England,fifa_2007
19,5560,Zigor Aranalde,LV,33,Carlisle United,Spanien,fifa_2007
20,5560,Stuart Green,ZOM,24,Hull City,England,fifa_2007
21,5566,Paul Hurst,LV,31,Rotherham,England,fifa_2007
22,5557,Nick Montgomery,ZM,24,Sheffield United,Schottland,fifa_2007
23,5561,Derek Geary,RAV,26,Sheffield United,Republik Irland,fifa_2007
24,5563,Darren Wrack,RM,30,Walsall,England,fifa_2007
25,5564,Chris Leitch,LV,27,Columbus Crew,USA,fifa_2007
26,5564,Joachim SÃ¸rum,IV,27,Hamarkameratene,Norwegen,fifa_2007
27,5570,Abdelmalek Cherrad,ST,25,SC Bastia,Algerien,fifa_2007
28,5563,Riccardo Allegretti,ZOM,28,Triestina,Italien,fifa_2007
29,5570,Lee Morris,ST,26,Yeovil,England,fifa_2007
30,5570,Alan Rogers,LV,29,Bradford City,England,fifa_2007
1,5556,Markus Schmidt,ZDM,28,SV Mattersburg,Ãsterreich,fifa_2007
2,5564,Anton Holmberg,MS,24,GAIS,Schweden,fifa_2007
3,5559,Domenico Cristiano,ZM,30,Rimini,Italien,fifa_2007
4,5566,Olivier Auriac,ZDM,22,Stade Brestois 29,Frankreich,fifa_2007
5,5559,Urmas Rooba,LV,28,Vejle Boldklub,Estland,fifa_2007
6,5565,Eric Denton,LV,28,Colorado Rapids,USA,fifa_2007
7,5556,Peter Olofsson,LM,30,BK Hacken,Schweden,fifa_2007
8,5562,Anders Prytz,LV,29,Ãrgryte IS,Schweden,fifa_2007
9,5554,Sam Stockley,RV,28,Wycombe,England,fifa_2007
10,5568,Mark Goodlad,TW,25,Port Vale,England,fifa_2007
11,5576,Antony Sweeney,ZOM,22,Hartlepool United,England,fifa_2007
12,5569,Ritchie Humphreys,LM,28,Hartlepool United,England,fifa_2007
13,5563,Mark Tinkler,ZM,31,Hartlepool United,England,fifa_2007
14,5560,Barry Conlon,ST,27,Darlington,Republik Irland,fifa_2007
15,5568,Lee Bullock,RM,25,Hartlepool United,England,fifa_2007
16,5563,Steve Mildenhall,TW,28,Yeovil,England,fifa_2007
17,5573,Christopher Billy,ZDM,33,Carlisle United,England,fifa_2007
18,5561,Reuben Hazell,IV,27,Chesterfield,England,fifa_2007
19,5558,Kristian O'Leary,ZDM,28,Swansea City,Wales,fifa_2007
20,5555,Peter Murphy,IV,25,Carlisle United,Republik Irland,fifa_2007
21,5566,Justin Whittle,IV,35,Grimsby Town,England,fifa_2007
22,5558,Andy Holt,LV,28,Northampton Town,England,fifa_2007
23,5563,Colin Larkin,ST,24,Chesterfield,Republik Irland,fifa_2007
24,5570,Luigi Beghetto,ST,33,Treviso,Italien,fifa_2007
25,5567,Kevin Ellison,LFL,27,Tranmere Rovers,England,fifa_2007
26,5565,Craig Easton,ZM,27,Leyton Orient,Schottland,fifa_2007
27,5566,John Thorrington,RM,26,Chicago Fire,USA,fifa_2007
28,5569,Richard Walker,IV,23,Port Vale,England,fifa_2007
29,5573,Efetobore Sodje,IV,33,Southend United,Nigeria,fifa_2007
30,5567,Terrell Forbes,IV,25,Yeovil,England,fifa_2007
1,5555,Chris Day,TW,31,Millwall,England,fifa_2007
2,5459,Luca Tognozzi,ZM,28,Pescara,Italien,fifa_2007
3,5460,Tommaso Romito,IV,24,Napoli,Italien,fifa_2007
4,5463,Paiva,ST,19,PaÃ§os de Ferreira,Portugal,fifa_2007
5,5471,Dean Cox,RFL,19,Brighton Hove Albion,England,fifa_2007
6,5459,Marcus Bakke,RAV,25,Molde FK,Norwegen,fifa_2007
7,5459,Olaf Rompelberg,RV,19,Roda JC,Niederlande,fifa_2007
8,5465,Ãzer HurmacÄ±,ZOM,19,Ankaraspor,TÃ¼rkei,fifa_2007
9,5463,Moses,MS,25,Estrela Amadora,Ghana,fifa_2007
10,5457,Marius Lundeberg,ST,17,Odd Grenland,Norwegen,fifa_2007
11,5459,Vladimir SanduloviÄ,IV,29,GÃ³rnik ÅÄczna,Serbien,fifa_2007
12,5478,Gary Perchet,LM,22,Amiens SCF,Frankreich,fifa_2007
13,5463,Baye Djiby Fall,ST,21,Randers FC,Senegal,fifa_2007
14,5458,Junior,ZM,25,PogoÅ Szczecin,Brasilien,fifa_2007
15,5472,Jonathan Arias,IV,20,Toluca,Mexiko,fifa_2007
16,5466,Davide Redzepi,IV,18,BSC Young Boys,Schweiz,fifa_2007
17,5465,Andreas Nordvik,RV,19,Rosenborg BK,Norwegen,fifa_2007
18,5462,Yenal Tuncer,RV,21,Bursaspor,TÃ¼rkei,fifa_2007
19,5462,Luis Francisco Garcia,RM,20,Necaxa,Mexiko,fifa_2007
20,5458,Dominic Oduro,ST,21,FC Dallas,Ghana,fifa_2007
21,5475,Robbert Schilder,IV,20,Heracles Almelo,Niederlande,fifa_2007
22,5456,Ahmed Apimah Barusso,RM,21,Rimini,Ghana,fifa_2007
23,5469,Henan Faria Silveira,ST,19,AC Lugano,Brasilien,fifa_2007
24,5454,Mauro Zaccagnini,ZDM,22,Frosinone,Italien,fifa_2007
25,5459,Massimo Zappino,TW,25,Frosinone,Italien,fifa_2007
26,5466,Gary Roberts,LFL,22,Accrington Stanley,Wales,fifa_2007
27,5466,Andy Todd,RM,27,Accrington Stanley,England,fifa_2007
28,5464,Ruben Y. Jenssen,LFL,18,TromsÃ¸ IL,Norwegen,fifa_2007
29,5477,Igor Djoman,ZDM,20,En Avant Guingamp,Frankreich,fifa_2007
30,5471,Robert MÃ¼ller,IV,19,Hertha BSC Berlin,Deutschland,fifa_2007
1,5463,Tobias Werner,LA,21,FC Carl Zeiss Jena,Deutschland,fifa_2007
2,5459,Kevin Schlitte,RM,24,FC Carl Zeiss Jena,Deutschland,fifa_2007
3,5460,Ricardo Catchana,ZM,23,SC Beira-Mar,Portugal,fifa_2007
4,5463,Zakaria Aboub,ZDM,26,Istres,Marokko,fifa_2007
5,5465,Luis Alberto ValdÃ©s,MS,19,Necaxa,Mexiko,fifa_2007
6,5458,Freddy Borg,ST,23,Ãsters,Schweden,fifa_2007
7,5469,Fredrik Holster,ZOM,18,BK Hacken,Schweden,fifa_2007
8,5462,Russiano,LV,21,VitÃ³ria Futebol Clube,Portugal,fifa_2007
9,5475,Mevlut Erding,ST,19,Sochaux,Frankreich,fifa_2007
10,5466,Maciej Gostomski,TW,17,Legia Warsaw,Polen,fifa_2007
11,5464,Fabrice Noel,ZOM,21,Colorado Rapids,Haiti,fifa_2007
12,5467,Calen Carr,ST,23,Chicago Fire,USA,fifa_2007
13,5457,Romain Haghedooren,IV,19,Excelsior Mouscron,Belgien,fifa_2007
14,5473,Nathan Sturgis,LV,19,Los Angeles Galaxy,USA,fifa_2007
15,5469,Timo RÃ¶ttger,RA,21,SC Paderborn 07,Deutschland,fifa_2007
16,5461,Artashes Baghdasaryan,IV,22,FC Superfund Pasching,Armenien,fifa_2007
17,5462,Abdoul Aziz Nikiema,ZM,21,Niort,Burkina Faso,fifa_2007
18,5471,Luton Shelton,ST,20,Helsingborgs IF,Jamaika,fifa_2007
19,5466,Bobby Donnelly,IV,19,Motherwell,Schottland,fifa_2007
20,5471,Ian Morris,ZM,19,Leeds United,Republik Irland,fifa_2007
21,5468,Davorin Kablar,IV,28,SV Josko Fenster Ried,Kroatien,fifa_2007
22,5473,Jeff Hughes,LV,21,Lincoln City,Nordirland,fifa_2007
23,5465,Cristiano Del Grosso,LAV,23,Cagliari,Italien,fifa_2007
24,5470,Sam Duncum,LFL,19,Rotherham,England,fifa_2007
25,5458,Nathan Joynes,ST,21,Barnsley,England,fifa_2007
26,5470,Andrew Fisk,ZM,18,Norwich City,England,fifa_2007
27,5456,MichaÃ«l Jonckheere,IV,18,FC Molenbeek Brussels,Belgien,fifa_2007
28,5466,Jonatan RamÃ³n Maidana,IV,21,Boca Juniors,Argentinien,fifa_2007
29,5467,Charlie Sheringham,ST,18,Crystal Palace,England,fifa_2007
30,5468,Dominic Shimmin,IV,18,Queens Park Rangers,England,fifa_2007
1,5459,Ãliver,TW,21,U.D. Vecindario\r\n,Spanien,fifa_2007
2,5466,RaÃºl AscenciÃ³n MartÃ­nez,LAV,19,Pachuca,Mexiko,fifa_2007
3,5461,Emmanuel RodrÃ­guez,ZM,21,Morelia,Mexiko,fifa_2007
4,5465,Edgar Eduardo Castillo,RV,19,Santos Laguna,USA,fifa_2007
5,5465,Lander Vansteenbrugghe,ZDM,19,Sv Zulte-Waregem,Belgien,fifa_2007
6,5456,Magne Simonsen,LFL,18,FC Lyn Oslo,Norwegen,fifa_2007
7,5467,Shabazz Baidoo,ST,18,Queens Park Rangers,England,fifa_2007
8,5464,Luke Summerfield,ZM,18,Plymouth Argyle,England,fifa_2007
9,5457,Damien Lahaye,TW,22,Royal Charleroi SC,Belgien,fifa_2007
10,5468,Nathan Ashton,LV,19,Charlton Athletic,England,fifa_2007
11,5459,Abbas Hassan,TW,21,Elfsborg IF,Schweden,fifa_2007
12,5456,SÃ©bastien Kollar,IV,19,FC ZÃ¼rich,Schweiz,fifa_2007
13,5460,Imad Khalili,RM,19,Helsingborgs IF,Schweden,fifa_2007
14,5472,David Poole,RFL,21,Yeovil,England,fifa_2007
15,5458,Anthony Grant,ZDM,19,Wycombe,England,fifa_2007
16,5471,Greg Ross,RV,19,Dunfermline Athletic,Schottland,fifa_2007
17,5471,Diego Cervantes,IV,21,AmÃ©rica,Mexiko,fifa_2007
18,5457,Edward Malinga,LV,26,Orlando Pirates,SÃ¼dafrika,fifa_2007
19,5462,Kyle Lafferty,MS,19,Burnley,Nordirland,fifa_2007
20,5467,Cyril Nzama,RV,32,Kaizer Chiefs,SÃ¼dafrika,fifa_2007
21,5468,Habib Jean BaldÃ©,RV,21,Stade de Reims,Frankreich,fifa_2007
22,5457,Sebastian Przybyszewski,LV,25,ÅÃ³dzki KS,Polen,fifa_2007
23,5456,Robert Braber,ST,23,Excelsior,Niederlande,fifa_2007
24,5457,Daniel Marcio Fernandes,TW,22,Thessaloniki,Portugal,fifa_2007
25,5456,Michele Troiano,ZDM,21,Modena,Italien,fifa_2007
26,5464,Craig Morgan,IV,21,MK Dons,Wales,fifa_2007
27,5468,Bradley Thomas,IV,22,Yeovil,England,fifa_2007
28,5475,Marc Tierney,IV,21,Oldham Athletic,England,fifa_2007
29,5462,Dave Mulligan,RV,24,Scunthorpe United,England,fifa_2007
30,5473,Steven Gillespie,ST,21,Cheltenham Town,England,fifa_2007
1,5457,Jamie Young,TW,21,Wycombe,England,fifa_2007
2,5457,Yazid KaÃ¯ssi,ZOM,25,BK Hacken,Frankreich,fifa_2007
3,5457,Phil Doughty,IV,19,Blackpool,England,fifa_2007
4,5470,John Brackstone,LV,20,Hartlepool United,England,fifa_2007
5,5455,Henrik Smedegaard,RV,21,Vejle Boldklub,DÃ¤nemark,fifa_2007
6,5458,Russell Martin,LV,20,Wycombe,England,fifa_2007
7,5460,Matthew Bailey,ST,22,Crewe,England,fifa_2007
8,5459,Simon Rayner,TW,23,Lincoln City,Kanada,fifa_2007
9,5465,Nick van der Velden,ZM,21,RKC Waalwijk,Niederlande,fifa_2007
10,5459,Remko Pasveer,TW,22,Heracles Almelo,Niederlande,fifa_2007
11,5455,Najib Farsanne,ST,25,Stade de Reims,Frankreich,fifa_2007
12,5470,Sandro Marini,ZOM,18,St.Gallen,Schweiz,fifa_2007
13,5460,Richard Hinds,IV,26,Scunthorpe United,England,fifa_2007
14,5466,Gianni Munari,ST,23,Palermo,Italien,fifa_2007
15,5461,Magnus KÃ¤llander,ZM,37,Ãrgryte IS,Schweden,fifa_2007
16,5466,Nicolas Aubriot,LV,21,Gueugnon,Frankreich,fifa_2007
17,5470,Florian Mohr,IV,22,SV Werder Bremen,Deutschland,fifa_2007
18,5468,Simone Groppi,LV,30,Triestina,Italien,fifa_2007
19,5459,Enoch Showunmi,ST,26,Bristol City,Nigeria,fifa_2007
20,5463,Giuseppe Rossini,MS,20,FC Utrecht,Italien,fifa_2007
21,5457,Junior FÃ©lix Madrigal,TW,24,Morelia,Mexiko,fifa_2007
22,5462,Musaba Selemani,LFL,21,FC Molenbeek Brussels,Ruanda,fifa_2007
23,5466,Jonas Borring,LM,21,Odense Boldklub,DÃ¤nemark,fifa_2007
24,5462,Arkadiusz Czarnecki,RV,19,Lech PoznaÅ,Polen,fifa_2007
25,5459,Krzysztof Pilarz,TW,25,Odra WodzisÅaw,Polen,fifa_2007
26,5457,Krzysztof Kazimierczak,LV,25,WisÅa PÅock,Polen,fifa_2007
27,5468,Stelios Iliadis,ZOM,20,Thessaloniki,Griechenland,fifa_2007
28,5472,Alfredo Cariello,IV,26,Crotone,Italien,fifa_2007
29,5455,Jacek Popek,LV,28,BeÅchatÃ³w,Polen,fifa_2007
30,5462,Gustavo Colman,ZDM,21,Germinal Beerschot,Argentinien,fifa_2007
1,5458,PaweÅ Linka,TW,20,Lech PoznaÅ,Polen,fifa_2007
2,5459,Ryan Cochrane,IV,23,Houston Dynamo,USA,fifa_2007
3,5482,Dale Tonge,ZM,21,Barnsley,England,fifa_2007
4,5467,George Elokobi,LV,20,Colchester United,Kamerun,fifa_2007
5,5458,Nathan Jarman,ST,19,Barnsley,England,fifa_2007
6,5459,Franz Schiemer,IV,20,FK Austria Magna,Ãsterreich,fifa_2007
7,5463,Michael Angerschmid,RM,32,SV Josko Fenster Ried,Ãsterreich,fifa_2007
8,5454,JÃ¼rgen Patocka,LIB,29,SV Mattersburg,Ãsterreich,fifa_2007
9,5459,Fredrik SvanbÃ¤ck,ST,27,Helsingborgs IF,Finnland,fifa_2007
10,5465,Romain Salin,TW,22,FC Libourne-Saint-Seurin,Frankreich,fifa_2007
11,5466,Robert Paul,LV,21,FC Carl Zeiss Jena,Deutschland,fifa_2007
12,5462,Diego Ribera,ST,29,SD Ponferradina,Spanien,fifa_2007
13,5454,RubÃ©n Vega,ST,29,SD Ponferradina,Spanien,fifa_2007
14,5461,Michael Diethelm,LV,21,FC Luzern,Schweiz,fifa_2007
15,5456,Luis Calapes,LV,28,FC Luzern,Portugal,fifa_2007
16,5458,Reto Bolli,TW,27,Schaffhausen,Schweiz,fifa_2007
17,5459,Alain Portmann,TW,25,FC Thun,Schweiz,fifa_2007
18,5461,Daniel Sereinig,IV,24,Schaffhausen,Schweiz,fifa_2007
19,5464,Ayhan Evren,RAV,24,MKE AnkaragÃ¼cÃ¼,TÃ¼rkei,fifa_2007
20,5465,Piotr Jawny,LIB,34,Arka Gdynia,Polen,fifa_2007
21,5463,Scott Kerr,ZM,24,Lincoln City,England,fifa_2007
22,5458,JÃ¶rg van Nieuwenhuijzen,TW,28,Excelsior,Niederlande,fifa_2007
23,5475,Richard Edghill,RV,31,Bradford City,England,fifa_2007
24,5477,Michael Husbands,ZM,22,Port Vale,England,fifa_2007
25,5468,Dean Lewington,LV,22,MK Dons,England,fifa_2007
26,5455,Kasper RisgÃ¥rd,ZOM,23,Aalborg Boldklub,DÃ¤nemark,fifa_2007
27,5464,Almen Abdi,RM,19,FC ZÃ¼rich,Schweiz,fifa_2007
28,5467,Chris Shuker,RFL,24,Tranmere Rovers,England,fifa_2007
29,5461,Guillermo Gonzalez,ZM,20,Los Angeles Galaxy,USA,fifa_2007
30,5462,Jesper JÃ¸rgensen,ZM,21,Esbjerg forenede Boldklubber,DÃ¤nemark,fifa_2007
1,5464,Matt Crawford,RV,26,Colorado Rapids,USA,fifa_2007
2,5455,Robert Lechleiter,ST,26,Spvgg Unterhaching,Deutschland,fifa_2007
3,5470,JÃ¼rgen Gjasula,ZOM,20,St.Gallen,Deutschland,fifa_2007
4,5468,Davide Nicola,LV,33,Spezia,Italien,fifa_2007
5,5454,David Stokes,RV,24,D.C. United,USA,fifa_2007
6,5462,Thomas Lechner,RV,20,Liebherr GAK,Ãsterreich,fifa_2007
7,5473,Izale McLeod,ST,21,MK Dons,England,fifa_2007
8,5457,Jesper Hansen,TW,21,Football Club NordsjÃ¦lland,DÃ¤nemark,fifa_2007
9,5462,Marco Stella,ZOM,25,Piacenza,Italien,fifa_2007
10,5468,Brenny Evers,RV,27,TuS Koblenz,Niederlande,fifa_2007
11,5457,SÃ¸ren Jensen,LV,22,Odense Boldklub,DÃ¤nemark,fifa_2007
12,5456,Phil Barnes,TW,27,Grimsby Town,England,fifa_2007
13,5467,Christian Bermudez,RAV,19,Atlante,Mexiko,fifa_2007
14,5461,StÃ©phane Sarni,LV,25,FC Sion,Schweiz,fifa_2007
15,5469,RaÃºl Borrero,ST,34,U.D. Vecindario\r\n,Spanien,fifa_2007
16,5462,TomÃ¡s,LFL,27,Salamanca,Spanien,fifa_2007
17,5471,RaÃºl GaÃ±Ã¡n,RV,31,Salamanca,Spanien,fifa_2007
18,5470,Adolfo Baines,TW,34,MK Dons,Spanien,fifa_2007
19,5455,Ian Stonebridge,ST,24,Wycombe,England,fifa_2007
20,5459,Jean-FÃ©lix DorothÃ©e,IV,24,Excelsior Mouscron,Frankreich,fifa_2007
21,5468,Jorge Pina,LFL,23,Salamanca,Spanien,fifa_2007
22,5455,Nicola Pagani,RV,28,Frosinone,Italien,fifa_2007
23,5466,Anthony TiÃ©ku,LV,32,TuS Koblenz,Ghana,fifa_2007
24,5463,Lee Peacock,ST,29,Swindon Town,Schottland,fifa_2007
25,5465,Michael Dobson,RV,25,Walsall,England,fifa_2007
26,5457,Gary Montgomery,TW,26,Rotherham,England,fifa_2007
27,5478,Stephen Cooke,ZM,23,Bournemouth,England,fifa_2007
28,5466,Ritchie Partridge,RFL,25,Rotherham,Republik Irland,fifa_2007
29,5467,Mark McGregor,IV,29,Port Vale,England,fifa_2007
30,5464,Thomas Pinault,ZM,24,Brentford,Frankreich,fifa_2007
1,5462,Jason Crowe,RV,27,Northampton Town,England,fifa_2007
2,5462,Ian Roper,IV,29,Walsall,England,fifa_2007
3,5460,Guy Branston,IV,27,Peterborough United,England,fifa_2007
4,5465,Calum Willock,ST,24,Brentford,England,fifa_2007
5,5466,Ben Chorley,IV,23,MK Dons,England,fifa_2007
6,5469,Willy GuÃ©ret,TW,33,Swansea City,Frankreich,fifa_2007
7,5475,Mark Kinsella,ZM,34,Walsall,Republik Irland,fifa_2007
8,5454,Stefan Oakes,ZM,27,Wycombe,England,fifa_2007
9,5456,Peter Kabat,ZM,28,FC Superfund Pasching,Ungarn,fifa_2007
10,5462,Giovanni Orfei,IV,30,Torino,Italien,fifa_2007
11,5465,Craig Capano,ZM,21,Chicago Fire,USA,fifa_2007
12,5455,Olivier N. Polo Nzuzi,ZOM,25,SK Puntigamer Sturm Graz,"Kongo, DR",fifa_2007
13,5460,Keigan Parker,ST,24,Blackpool,Schottland,fifa_2007
14,5467,Mobulu M'Futi,ST,25,Istres,Kongo,fifa_2007
15,5460,Johan Lind,RV,32,BK Hacken,Schweden,fifa_2007
16,5462,Benny Gall,TW,35,Football Club KÃ¸benhavn,DÃ¤nemark,fifa_2007
17,5456,Bobby Rhine,RV,30,FC Dallas,USA,fifa_2007
18,5468,Kali,IV,27,FC Sion,Angola,fifa_2007
19,5456,Fredrik Gustafson,ZM,30,Ãsters,Schweden,fifa_2007
20,5453,Martin StrÃ¶mberg,RV,28,Ãrgryte IS,Schweden,fifa_2007
21,5469,Ian Craney,RM,24,Accrington Stanley,England,fifa_2007
22,5454,Gary Taylor-Fletcher,ST,25,Huddersfield Town,England,fifa_2007
23,5458,Chris Brandon,RM,30,Huddersfield Town,England,fifa_2007
24,5455,Karl Broadhurst,IV,26,Bournemouth,England,fifa_2007
25,5463,Willie Boland,ZM,31,Hartlepool United,Republik Irland,fifa_2007
26,5463,Paul Mitchell,ZM,25,MK Dons,England,fifa_2007
27,5474,Chris Carruthers,LV,23,Bristol Rovers,England,fifa_2007
28,5463,Jo Kuffour,ST,24,Brentford,England,fifa_2007
29,5466,Jamie Smith,RV,31,MK Dons,England,fifa_2007
30,5457,Steve Collis,TW,25,Southend United,England,fifa_2007
1,5458,Kevin Gall,ST,24,Carlisle United,Wales,fifa_2007
2,5460,Andrew Dawson,LV,27,Hull City,England,fifa_2007
3,5471,Simon Yeo,ST,32,Peterborough United,England,fifa_2007
4,5466,Petter Chr. Singsaas,IV,34,Molde FK,Norwegen,fifa_2007
5,5454,JÃ¼rgen Pichorner,ZDM,28,Red Bull Salzburg,Ãsterreich,fifa_2007
6,5459,Johan Anegrund,IV,33,Ãrgryte IS,Schweden,fifa_2007
7,5454,Kevin Betsy,RFL,28,Wycombe,England,fifa_2007
8,5466,Isaiah Rankin,ST,28,Grimsby Town,England,fifa_2007
9,5465,James Quinn,ST,31,Northampton Town,Nordirland,fifa_2007
10,5468,Nicky Eaden,RV,33,Nottingham Forest,England,fifa_2007
11,5360,Alessandro Ciarrocchi,ST,18,Piacenza,Schweiz,fifa_2007
12,5358,Wilker,ST,19,Treviso,Brasilien,fifa_2007
13,5359,Samir El Moussaoui,IV,19,ADO Den Haag,Niederlande,fifa_2007
14,5360,Roy Bejas,LM,19,Roda JC,Niederlande,fifa_2007
15,5372,EusÃ©bio,ZM,20,Fortaleza,Brasilien,fifa_2007
16,5379,ClÃ©ment ChantÃ´me,ZM,18,Paris Saint-Germain,Frankreich,fifa_2007
17,5361,Simon Chekroun,LM,19,Ãrgryte IS,Schweden,fifa_2007
18,5363,Piotr Stawarczyk,IV,22,Widzew ÅÃ³dÅº,Polen,fifa_2007
19,5356,Alessandro Bastrini,IV,19,Sampdoria,Italien,fifa_2007
20,5359,Ludovic Gamboa,LFL,20,Niort,Frankreich,fifa_2007
21,5362,Alexander Mellqvist,ST,20,Ãrgryte IS,Schweden,fifa_2007
22,5364,Petter Ãsterberg,ZM,23,Gefle IF,Schweden,fifa_2007
23,5358,Marcus Falk-Olander,IV,19,Elfsborg IF,Schweden,fifa_2007
24,5360,Magnus BerglÃ¶v,TW,19,BK Hacken,Schweden,fifa_2007
