id,overall,name,position,age,team,nation,edition
10,5366,Eamonn Lynch,ST,24,St. Patrick's Athletic,Republik Irland,fifa_2008
11,5361,Jimmie Augustsson,RFL,26,Trelleborgs FF,Schweden,fifa_2008
12,5354,Tommy LycÃ©n,LM,25,IF Brommapojkarna,Schweden,fifa_2008
13,5365,Pavel VrÃ¡na,MS,21,FC Brno,Tschechische Repub.,fifa_2008
14,5367,OndÅej PrÃ¡Å¡il,RAV,29,FK SIAD Most,Tschechische Repub.,fifa_2008
15,5368,JiÅÃ­ Pravda,RV,22,Dynamo ÄeskÃ© BudÄjovice,Tschechische Repub.,fifa_2008
16,5367,Billy Celeski,ZOM,22,Perth Glory FC,Australien,fifa_2008
17,5355,VÃ¡clav MrkviÄka,ST,28,Dynamo ÄeskÃ© BudÄjovice,Tschechische Repub.,fifa_2008
18,5355,LukÃ¡Å¡ Pazdera,IV,20,Tescoma ZlÃ­n,Tschechische Repub.,fifa_2008
19,5370,David Å mahaj,ZM,25,Tescoma ZlÃ­n,Tschechische Repub.,fifa_2008
20,5369,Petr TomaÅ¡Ã¡k,LM,21,FC BanÃ­k Ostrava,Tschechische Repub.,fifa_2008
21,5362,VladimÃ­r MiÅ¡inskÃ½,RM,21,FC BanÃ­k Ostrava,Tschechische Repub.,fifa_2008
22,5362,OndÅej KÃºdela,ZM,20,AC Sparta Praha,Tschechische Repub.,fifa_2008
23,5364,Tarek Elrich,RFL,20,Newcastle United Jets FC,Australien,fifa_2008
24,5365,Derek Doyle,LFL,21,U.C.D.,Republik Irland,fifa_2008
25,5364,Conan Byrne,RM,22,U.C.D.,Republik Irland,fifa_2008
26,5366,Jamie McKenzie,IV,20,Sligo Rovers,Schottland,fifa_2008
27,5358,RadosÅaw Kursa,IV,18,Widzew ÅÃ³dÅº,Polen,fifa_2008
28,5364,Makanaki,RM,23,FC Luzern,Brasilien,fifa_2008
29,5366,Sam Vokes,ST,17,Bournemouth,England,fifa_2008
30,5357,Nico Colaluca,RM,21,Colorado Rapids,USA,fifa_2008
1,5365,Remo Staubli,IV,18,FC ZÃ¼rich,Schweiz,fifa_2008
2,5362,Kevin Kempeneer,TW,20,KV Mechelen,Belgien,fifa_2008
3,5355,Mateusz JeleÅ,ZM,18,Cracovia Krakow,Polen,fifa_2008
4,5380,Boubacar Djeedy KÃ©bÃ©,ST,20,FC Libourne-Saint-Seurin,Mali,fifa_2008
5,5378,Fernando Martin Forestieri,ST,17,Siena,Argentinien,fifa_2008
6,5368,Bruno Uribarri,LV,20,Boca Juniors,Argentinien,fifa_2008
7,5357,Vito Di Bari,IV,24,Frosinone,Italien,fifa_2008
8,5360,Alessandro Ciarrocchi,ST,19,Piacenza,Schweiz,fifa_2008
9,5371,Jawad El Hajri,RA,28,Stade Brestois 29,Frankreich,fifa_2008
10,5379,Benjamin Laurant,ZM,20,Le Havre AC,Frankreich,fifa_2008
11,5378,Johny Placide,TW,19,Le Havre AC,Frankreich,fifa_2008
12,5372,JirÃ¨s Kembo-Ekoko,ST,19,Stade Rennais,"Kongo, DR",fifa_2008
13,5366,Tommy Fraser,ZM,19,Brighton Hove Albion,England,fifa_2008
14,5369,Yeyo,ST,20,R.C. Recreativo,Spanien,fifa_2008
15,5362,SÃ©bastien Van Aerschot,RV,21,Royal Charleroi SC,Belgien,fifa_2008
16,5363,GÃ¶khan ÃakÄ±r,ZDM,20,Konyaspor,TÃ¼rkei,fifa_2008
17,5378,Juan Ignacio GonzÃ¡lez,LV,23,Tecos UAG,Mexiko,fifa_2008
18,5367,VÃ¡lter,ZDM,29,Fortaleza,Brasilien,fifa_2008
19,5358,Daniele Capelli,IV,21,Atalanta BC,Italien,fifa_2008
20,5356,Alessandro Bastrini,IV,20,Sampdoria,Italien,fifa_2008
21,5371,Antonio Ghomsi,IV,21,Messina,Italien,fifa_2008
22,5373,Martin Harnik,ST,20,Austria,Ãsterreich,fifa_2008
23,5377,Kai BÃ¼low,ZM,21,FC Hansa Rostock,Deutschland,fifa_2008
24,5358,Marcus Falk-Olander,IV,20,Elfsborg IF,Schweden,fifa_2008
25,5360,Anthony Baron,IV,21,AC Ajaccio,Frankreich,fifa_2008
26,5362,Mattia Croci-Torti,ZDM,25,AC Lugano,Schweiz,fifa_2008
27,5361,Christian Potel,TW,33,FC Libourne-Saint-Seurin,Frankreich,fifa_2008
28,5365,Gavin Grant,ST,23,Millwall,England,fifa_2008
29,5365,Luis Alfonso GutiÃ©rrez,TW,21,Necaxa,Mexiko,fifa_2008
30,5355,Melvin Zaalman,MS,19,Sparta Rotterdam,Niederlande,fifa_2008
1,5361,Floyd Franks,ZOM,23,Chicago Fire,USA,fifa_2008
2,5365,Thomas Deruda,ZDM,21,Amiens SC,Frankreich,fifa_2008
3,5373,Thibault Ferrand,TW,21,Le Mans U.C. 72,Frankreich,fifa_2008
4,5355,Devon McTavish,IV,23,D.C. United,USA,fifa_2008
5,5360,Jacob Thomas,RFL,30,Columbus Crew,USA,fifa_2008
6,5358,Myung Hwan Kim,RV,20,Jeju FC,"Korea, Republik",fifa_2008
7,5360,Dong Chan Kim,MS,21,Gyeongnam FC,"Korea, Republik",fifa_2008
8,5363,Willis Forko,LV,23,Real Salt Lake,Liberia,fifa_2008
9,5360,Kyle Brown,ST,24,Real Salt Lake,USA,fifa_2008
10,5360,Tyson Wahl,IV,23,Kansas City Wizards,USA,fifa_2008
11,5360,Åukasz JasiÅski,ZM,21,WisÅa PÅock,Polen,fifa_2008
12,5365,Pieter-Jan Van Oudenhove,RM,20,St.-Truidense VV,Belgien,fifa_2008
13,5363,Blake Wagner,LV,19,FC Dallas,USA,fifa_2008
14,5364,Bart Buysse,LV,20,Sv Zulte-Waregem,Belgien,fifa_2008
15,5368,Timo RÃ¶ttger,RA,22,SC Paderborn 07,Deutschland,fifa_2008
16,5367,Ibrahim Kemendi,MS,20,KasÄ±mpaÅaspor,TÃ¼rkei,fifa_2008
17,5369,Igor Lazic,IV,27,Slovenia,Slowenien,fifa_2008
18,5356,Sydney Kargbo,IV,21,FC Molenbeek Brussels,Sierra Leone,fifa_2008
19,5369,Brian Allison,IV,19,Falkirk,Schottland,fifa_2008
20,5362,Jason Pearce,LV,19,Bournemouth,England,fifa_2008
21,5375,Tom Clarke,IV,19,Huddersfield Town,England,fifa_2008
22,5365,Simon Mignolet,TW,19,St.-Truidense VV,Belgien,fifa_2008
23,5358,Franco Da Dalt,RA,19,Triestina,Italien,fifa_2008
24,5374,Francesco Volpe,ST,21,Livorno,Italien,fifa_2008
25,5356,Gary Harkins,ZM,22,Grimsby Town,England,fifa_2008
26,5358,Thomas Harban,RV,21,Bradford City,England,fifa_2008
27,5366,Brett Pitman,ST,19,Bournemouth,England,fifa_2008
28,5366,Mariusz Magiera,LAV,23,WisÅa KrakÃ³w,Polen,fifa_2008
29,5369,Benjamin Lutun,RV,20,KSV Roeselare,Belgien,fifa_2008
30,5366,Simon Richter,RV,22,Football Club NordsjÃ¦lland,DÃ¤nemark,fifa_2008
1,5356,Baptiste Ulens,RA,20,Royal Charleroi SC,Belgien,fifa_2008
2,5367,Ray Lally,LV,22,Cork City,Republik Irland,fifa_2008
3,5363,Pieter Mbemba,IV,19,KV Mechelen,Belgien,fifa_2008
4,5373,Steve Davies,ST,19,Tranmere Rovers,England,fifa_2008
5,5364,Antonio Marcos de Azevedo,ZM,25,FC La Chaux-de-Fonds,Brasilien,fifa_2008
6,5368,Andrei Georgescu,ST,24,Bray Wanderers,RumÃ¤nien,fifa_2008
7,5368,Stephen Manson,ST,21,Sligo Rovers,Schottland,fifa_2008
8,5370,Brendan Moloney,RV,18,Nottingham Forest,Republik Irland,fifa_2008
9,5375,Charlie Daniels,LV,20,Leyton Orient,England,fifa_2008
10,5371,Gary Liddle,ZM,21,Hartlepool United,England,fifa_2008
11,5365,Veli Acar,RM,25,Bursaspor,TÃ¼rkei,fifa_2008
12,5374,Michael O'Connor,ZDM,19,Crewe,Nordirland,fifa_2008
13,5372,Michael Madl,IV,19,FK Austria Magna,Ãsterreich,fifa_2008
14,5362,Derek Tyrrell,IV,22,Bray Wanderers,Republik Irland,fifa_2008
15,5364,Ismail Yakubu,IV,22,Barnet,Nigeria,fifa_2008
16,5365,David Mathieson,TW,29,Gretna,Schottland,fifa_2008
17,5354,Gabriele Aldegani,TW,31,Avellino,Italien,fifa_2008
18,5359,Tidiane Dia,ST,22,Valenciennes FC,Senegal,fifa_2008
19,5357,Khaled Kharroubi,ZDM,23,Valenciennes FC,Frankreich,fifa_2008
20,5370,Fabien Lamatina,RM,22,Racing Ferrol,Frankreich,fifa_2008
21,5364,Erhan KuÅkapan,TW,19,Ankaraspor,TÃ¼rkei,fifa_2008
22,5366,Fredrik Nordkvelle,RM,21,StrÃ¸msgodset IF,Norwegen,fifa_2008
23,5366,Espen Nystuen,ZM,25,StabÃ¦k Fotball,Norwegen,fifa_2008
24,5363,Ä°lhan Åahin,MS,26,FIFA08_31010140,TÃ¼rkei,fifa_2008
25,5365,Henrik Nordnes,IV,26,TromsÃ¸ IL,Norwegen,fifa_2008
26,5365,Gary Curran,ZM,20,Sligo Rovers,Republik Irland,fifa_2008
27,5353,Tomasz Balul,IV,24,Ruch ChorzÃ³w,Polen,fifa_2008
28,5367,Tony McDonnell,ZM,31,U.C.D.,Republik Irland,fifa_2008
29,5365,Darren Quigley,TW,22,U.C.D.,Republik Irland,fifa_2008
30,5371,Henoch Conombo,ST,21,SC Bastia,Burkina Faso,fifa_2008
1,5382,Jack Hobbs,ZDM,19,Liverpool,England,fifa_2008
2,5379,Guy Moussi,ZDM,22,Angers SCO,Frankreich,fifa_2008
3,5362,Petr CigÃ¡nek,IV,20,FC BanÃ­k Ostrava,Tschechische Repub.,fifa_2008
4,5367,Maurizio Lauro,ZM,26,Cesena,Italien,fifa_2008
5,5379,Carl Tremarco,LV,21,Tranmere Rovers,England,fifa_2008
6,5357,Chris Dagnall,ST,21,Rochdale Afc,England,fifa_2008
7,5357,Ashley Williams,IV,23,Stockport County,England,fifa_2008
8,5366,Michael Leary,ZM,24,Barnet,England,fifa_2008
9,5362,Clayton Fortune,IV,24,Leyton Orient,England,fifa_2008
10,5361,Harpal Singh,LFL,25,Bohemians FC,England,fifa_2008
11,5367,David Cassidy,ZOM,22,Shamrock Rovers,Republik Irland,fifa_2008
12,5365,Lee Bell,ZDM,23,Mansfield Town,England,fifa_2008
13,5361,Lasse Heinze,TW,21,Football Club Midtjylland,DÃ¤nemark,fifa_2008
14,5363,John Martin,RM,27,Shamrock Rovers,Republik Irland,fifa_2008
15,5364,Lewis Guy,ST,21,Doncaster,England,fifa_2008
16,5373,Julien Sola,ZM,23,Angers SCO,Frankreich,fifa_2008
17,5369,Sam Togwell,ZM,22,Barnsley,England,fifa_2008
18,5365,Damien Delaney,LV,26,Hull City,Republik Irland,fifa_2008
19,5360,Vegard Braaten,ST,20,TromsÃ¸ IL,Norwegen,fifa_2008
20,5356,Angelo Siniscalchi,ZM,23,Ascoli,Italien,fifa_2008
21,5360,Daniel Fox,LM,21,Walsall,England,fifa_2008
22,5353,Gaetano Caridi,ZM,27,Mantova,Italien,fifa_2008
23,5364,Aidan O'Keeffe,ST,23,Drogheda United,Republik Irland,fifa_2008
24,5365,Anto Murphy,RM,24,St. Patrick's Athletic,Republik Irland,fifa_2008
25,5365,Stephen Grey,LV,25,Drogheda United,Republik Irland,fifa_2008
26,5362,Guylain Ndumbu-Nsungu,ST,24,Bradford City,Kongo,fifa_2008
27,5363,Danny Jackman,LV,24,Northampton Town,England,fifa_2008
28,5355,David Flitcroft,ZM,33,Rochdale Afc,England,fifa_2008
29,5360,Shaun Cooper,RV,23,Bournemouth,England,fifa_2008
30,5365,BogusÅaw WyparÅo,TW,32,ÅÃ³dzki KS,Polen,fifa_2008
1,5360,Piotr Bazler,ZDM,26,Arka Gdynia,Polen,fifa_2008
2,5371,Marco Ascenzi,ST,25,Avellino,Italien,fifa_2008
3,5367,Jean-Louis Leca,TW,21,SC Bastia,Frankreich,fifa_2008
4,5354,MichaÅ Pulkowski,ZM,28,Ruch ChorzÃ³w,Polen,fifa_2008
5,5358,David Wagenfuhr,LV,25,FC Dallas,USA,fifa_2008
6,5363,Sean O'Hanlon,RV,24,MK Dons,England,fifa_2008
7,5364,Bradley Johnson,ZM,20,Northampton Town,England,fifa_2008
8,5361,Mario Krassnitzer,TW,32,SCR Altach,Ãsterreich,fifa_2008
9,5365,Georg Harding,ZDM,25,SK Rapid Wien,Ãsterreich,fifa_2008
10,5363,Dennis Mimm,RM,24,Wacker Innsbruck,Ãsterreich,fifa_2008
11,5358,Rasmus Katholm,MS,26,Aarhus Gymnastik Forening,DÃ¤nemark,fifa_2008
12,5360,Simon King,LV,24,Gillingham,England,fifa_2008
13,5364,Terry McFlynn,ZDM,26,Sydney FC,Nordirland,fifa_2008
14,5365,Erdal KÄ±lÄ±Ã§aslan,ST,23,Gaziantepspor,Deutschland,fifa_2008
15,5368,Darragh Maguire,IV,31,St. Patrick's Athletic,Republik Irland,fifa_2008
16,5369,Darragh Ryan,LV,27,Cork City,Republik Irland,fifa_2008
17,5365,Pat Jennings,TW,27,Derry City,Republik Irland,fifa_2008
18,5365,Billy Woods,RM,33,Cork City,Republik Irland,fifa_2008
19,5365,Conor O'Grady,ZM,27,Sligo Rovers,Republik Irland,fifa_2008
20,5367,Cillian Lordan,RV,24,Cork City,Republik Irland,fifa_2008
21,5364,John Lester,ZM,25,Galway United,Republik Irland,fifa_2008
22,5356,Giovanni Di Meglio,IV,32,Grosseto,Italien,fifa_2008
23,5356,Artur WyczaÅkowski,ZDM,31,WisÅa PÅock,Polen,fifa_2008
24,5365,Mark McNulty,TW,26,Cork City,Republik Irland,fifa_2008
25,5374,David Pipe,RM,23,Bristol Rovers,Wales,fifa_2008
26,5362,Nadjim Abdou,ZM,23,Plymouth Argyle,Frankreich,fifa_2008
27,5362,Dario Biasi,LV,28,Cesena,Italien,fifa_2008
28,5354,Zoltan Balog,RV,29,Viborg Fodsports Forening,Ungarn,fifa_2008
29,5356,Lars Christian Nielsen,MS,28,Esbjerg forenede Boldklubber,DÃ¤nemark,fifa_2008
30,5367,Yavuz EraydÄ±n,TW,31,Bursaspor,TÃ¼rkei,fifa_2008
1,5357,Griffin De Vroe,TW,22,KSC Lokeren,Belgien,fifa_2008
2,5368,Michael Niedrig,ZM,27,FC Cologne,Deutschland,fifa_2008
3,5364,RÃ©mi Mareval,LV,24,FC Nantes,Frankreich,fifa_2008
4,5355,Phil Barnes,TW,28,Grimsby Town,England,fifa_2008
5,5361,Stephen Purches,RV,27,Leyton Orient,England,fifa_2008
6,5381,Sean Thornton,ZOM,24,Leyton Orient,Republik Irland,fifa_2008
7,5367,Des Byrne,LV,26,Bohemians FC,Republik Irland,fifa_2008
8,5378,Martin Forkel,RV,28,TuS Koblenz,Deutschland,fifa_2008
9,5354,Pascal GrÃ¼nwald,TW,24,Wacker Innsbruck,Ãsterreich,fifa_2008
10,5366,Davide Brivio,LV,19,Vicenza,Italien,fifa_2008
11,5368,Torsten Reuter,ZDM,24,SV Wehen-Taunusstein,Deutschland,fifa_2008
12,5357,Simone Padoin,LM,23,Atalanta BC,Italien,fifa_2008
13,5361,Duncan Jupp,RV,32,Gillingham,Schottland,fifa_2008
14,5360,Chris Llewellyn,LM,27,Wrexham,Wales,fifa_2008
15,5360,Steve Phillips,TW,29,Bristol Rovers,England,fifa_2008
16,5360,Aaron Brown,LM,27,Gillingham,England,fifa_2008
17,5357,Tommaso Berni,TW,24,Lazio,Italien,fifa_2008
18,5354,Matthew Clarke,IV,26,Bradford City,England,fifa_2008
19,5362,John Mullin,ZOM,32,Tranmere Rovers,England,fifa_2008
20,5367,Barry Molloy,ZDM,23,Derry City,Republik Irland,fifa_2008
21,5361,Andy Monkhouse,LFL,31,Hartlepool United,England,fifa_2008
22,5361,Erlend Holm,LM,24,Aalesunds FK,Norwegen,fifa_2008
23,5363,Warren Cummings,LV,26,Bournemouth,Schottland,fifa_2008
24,5357,Kenny Arthur,TW,28,Accrington Stanley,Schottland,fifa_2008
25,5373,Mario Kienzl,ZOM,23,SK Puntigamer Sturm Graz,Ãsterreich,fifa_2008
26,5373,Carlos Llamosa,IV,38,Chivas USA,Kolumbien,fifa_2008
27,5362,Neil Young,RV,33,Bournemouth,England,fifa_2008
28,5366,Sol Davis,LV,27,Luton Town,England,fifa_2008
29,5357,Richard Butcher,ZM,26,Notts County,England,fifa_2008
30,5360,John Doolan,ZM,33,Rochdale Afc,England,fifa_2008
1,5356,Andrew Warrington,TW,31,Rotherham,England,fifa_2008
2,5360,Paul Terry,ZM,28,Leyton Orient,England,fifa_2008
3,5368,Peter Gain,ZM,30,Peterborough United,Republik Irland,fifa_2008
4,5364,Brian O'Callaghan,IV,26,Cork City,Republik Irland,fifa_2008
5,5366,Bruce Dyer,ST,32,Doncaster,England,fifa_2008
6,5364,Ademole Bankole,TW,37,MK Dons,Nigeria,fifa_2008
7,5262,Mirko Guadalupi,ZM,20,Siena,Italien,fifa_2008
8,5266,Karol Drej,ZDM,26,P. Bytom,Polen,fifa_2008
9,5258,Arnold Bouka Moutou,LAV,18,Amiens SC,Frankreich,fifa_2008
10,5265,Roman SmutnÃ½,RM,22,FC Brno,Tschechische Repub.,fifa_2008
11,5276,Ossama Madah,ST,16,Germinal Beerschot,Belgien,fifa_2008
12,5262,Joo Hyun Park,MS,22,Daejon Citizen,"Korea, Republik",fifa_2008
13,5253,Alexander MacDonald,LV,19,Inverness CT,Schottland,fifa_2008
14,5265,Robert Wagner,ST,21,GÃ³rnik ÅÄczna,Polen,fifa_2008
15,5259,Mato Sego,ZOM,21,FC Luzern,Kroatien,fifa_2008
16,5269,Felipe,ZM,22,Naval,Brasilien,fifa_2008
17,5257,Neal Trotman,IV,20,Oldham Athletic,England,fifa_2008
18,5266,Salvador Ricardo VÃ¡squez,ZDM,20,Santos Laguna,Mexiko,fifa_2008
19,5254,Min Hyuk Cho,TW,25,Chunnam Dragons,"Korea, Republik",fifa_2008
20,5267,Luis Arturo Montes,RM,21,Pachuca,Mexiko,fifa_2008
21,5262,Sander Fischer,IV,18,NAC Breda,Niederlande,fifa_2008
22,5261,Japan,LAV,20,FK SIAD Most,Brasilien,fifa_2008
23,5274,Carlinhos ParaÃ­ba,ZOM,24,Santa Cruz,Brasilien,fifa_2008
24,5264,Ben Vidaic,ST,19,Sydney FC,Australien,fifa_2008
25,5264,Ashley Hartog,ST,24,St.-Truidense VV,SÃ¼dafrika,fifa_2008
26,5267,Milan Å uÅ¡ak,IV,23,Adelaide United FC,Australien,fifa_2008
27,5267,OndÅej Å ourek,IV,24,Slavia Praha,Tschechische Repub.,fifa_2008
28,5265,Michael McGinley,ST,19,Bohemians FC,England,fifa_2008
29,5280,Safet Suljevic,ZM,21,FC Sion,Serbien,fifa_2008
30,5262,Chris Williams,IV,26,SK Kladno,Kanada,fifa_2008
1,5268,Daniel Silva,RM,19,Jaguares de Chiapas,Mexiko,fifa_2008
2,5267,Serol Demirhan,LAV,18,Ankaraspor,TÃ¼rkei,fifa_2008
3,5270,Sandro Wagner,MS,19,Bayern Munich,Deutschland,fifa_2008
4,5268,Lewwis Spence,LM,19,Crystal Palace,England,fifa_2008
5,5265,Amar Drndo,ZOM,18,Kalmar IF,Schweden,fifa_2008
6,5258,Davide Bottone,ZM,21,Torino,Italien,fifa_2008
7,5264,Benjamin Police,IV,19,Le Havre AC,Frankreich,fifa_2008
8,5264,Patrick Kavanagh,RFL,21,Bray Wanderers,Republik Irland,fifa_2008
9,5271,CÃ©sar Baiano,ZDM,32,Santa Cruz,Brasilien,fifa_2008
10,5271,Marquinhos Caruaru,LAV,29,Santa Cruz,Brasilien,fifa_2008
11,5263,Amer Durmic,LV,20,Wacker Innsbruck,Ãsterreich,fifa_2008
12,5263,Mario Illibauer,ZOM,22,SV Josko Fenster Ried,Ãsterreich,fifa_2008
13,5263,Tayfun PektÃ¼rk,ZOM,19,TuS Koblenz,Deutschland,fifa_2008
14,5254,Jonathan AyitÃ©,ZOM,22,Stade Brestois 29,Togo,fifa_2008
15,5270,Tino Berbig,TW,26,VfL OsnabrÃ¼ck,Deutschland,fifa_2008
16,5264,Onildo,IV,20,N. Recife,Brasilien,fifa_2008
17,5267,Ismael,RV,21,Sevilla AtlÃ©tico F.C.,Spanien,fifa_2008
18,5264,Cheikh M'Bengue,IV,19,Toulouse F.C.,Frankreich,fifa_2008
19,5270,KÃ©vin Dupuis,ST,20,Toulouse F.C.,Frankreich,fifa_2008
20,5277,Youssef Sekour,ZM,19,FC Nantes,Frankreich,fifa_2008
21,5265,Fede,ST,20,CÃ³rdoba C.F.,Argentinien,fifa_2008
22,5262,LukÃ¡Å¡ Marek,RM,26,Bohemians 1905,Tschechische Repub.,fifa_2008
23,5256,Daniel MÄka,ZOM,19,Polonia Warszawa,Polen,fifa_2008
24,5264,Matt Simon,ST,21,Central Coast Mariners FC,Australien,fifa_2008
25,5279,Matthew Mullen,ZM,18,Adelaide United FC,Australien,fifa_2008
26,5255,LubomÃ­r Blaha,ST,29,Viktoria Å½iÅ¾kov,Tschechische Repub.,fifa_2008
27,5261,David Quiroz,ZDM,24,Ecuador,Ecuador,fifa_2008
28,5261,Aldo Angoula,IV,26,US Boulogne,Frankreich,fifa_2008
29,5263,SÃ©bastien Mazeyrat,IV,28,Clermont Foot Auvergne,Frankreich,fifa_2008
30,5258,Robert Willemse,ST,18,VVV-Venlo,Niederlande,fifa_2008
1,5263,Eric McGill,ZM,19,Shamrock Rovers,Republik Irland,fifa_2008
2,5263,Kevin Cornwall,ST,19,St. Patrick's Athletic,Republik Irland,fifa_2008
3,5269,Martin KomÃ¡rek,IV,22,Sigma Olomouc,Tschechische Repub.,fifa_2008
4,5268,Mapou Yanga M'Biwa,IV,18,Montpellier HSC,Zentralafrik. Repub.,fifa_2008
5,5265,Nikolas Tsattalios,LAV,17,Sydney FC,Australien,fifa_2008
6,5256,Rasmus Bengtsson,ST,21,Trelleborgs FF,Schweden,fifa_2008
7,5264,Romain Elie,IV,22,US Boulogne,Frankreich,fifa_2008
8,5266,Jakob Johansson,ZDM,17,GÃ¶teborg,Schweden,fifa_2008
9,5264,Andreas Landgren,IV,18,Helsingborgs IF,Schweden,fifa_2008
10,5269,Christoffer Karlsson,ZM,19,D. Stockholm,Schweden,fifa_2008
11,5264,Eldin Kozica,RV,22,D. Stockholm,Schweden,fifa_2008
12,5268,Dennis Boskailo,IV,19,D. Stockholm,Schweden,fifa_2008
13,5252,LukÃ¡Å¡ Michal,ZM,24,SK Kladno,Tschechische Repub.,fifa_2008
14,5252,Roman PavlÃ­k,TW,30,SK Kladno,Tschechische Repub.,fifa_2008
15,5266,Colm Carroll,ZM,20,Cork City,Republik Irland,fifa_2008
16,5264,JiÅÃ­ LiÅ¡ka,LAV,25,Slovan Liberec,Tschechische Repub.,fifa_2008
17,5259,Jon Persson,RV,31,IF Brommapojkarna,Schweden,fifa_2008
18,5261,Jan VoÅ¡ahlÃ­k,RA,18,FK Jablonec 97,Tschechische Repub.,fifa_2008
19,5271,LuboÅ¡ Kalouda,ZOM,20,FC Brno,Tschechische Repub.,fifa_2008
20,5263,Jaroslav Å koda,ZDM,32,FK SIAD Most,Tschechische Repub.,fifa_2008
21,5260,LukÃ¡Å¡ Schut,ZM,21,FK SIAD Most,Tschechische Repub.,fifa_2008
22,5263,Martin SuchÃ½,IV,24,FK SIAD Most,Slowakei,fifa_2008
23,5261,Jaroslav BelaÅ,TW,26,FK SIAD Most,Slowakei,fifa_2008
24,5267,TomÃ¡Å¡ Janotka,RM,25,Sigma Olomouc,Tschechische Repub.,fifa_2008
25,5263,VojtÄch Å tÄpÃ¡n,RM,22,FK Jablonec 97,Tschechische Repub.,fifa_2008
26,5262,Martin Pulkert,LM,23,Sigma Olomouc,Tschechische Repub.,fifa_2008
27,5264,Michael Å½iÅ¾ka,LV,26,Dynamo ÄeskÃ© BudÄjovice,Tschechische Repub.,fifa_2008
28,5262,Chris Loftus,ST,22,New England,USA,fifa_2008
29,5269,TomÃ¡Å¡ MiÄola,RFL,18,FC BanÃ­k Ostrava,Tschechische Repub.,fifa_2008
30,5265,Tommy Elphick,IV,19,Brighton Hove Albion,England,fifa_2008
1,5259,Sascha Imholz,RM,18,FC Luzern,Schweiz,fifa_2008
2,5276,Moses Lamidi,RA,19,Monchengladbach,Deutschland,fifa_2008
3,5267,Ronan Finn,ZM,19,U.C.D.,Republik Irland,fifa_2008
4,5261,Guy Bates,ST,21,Drogheda United,England,fifa_2008
5,5266,Agim Shabani,IV,19,Fredrikstad FK,Norwegen,fifa_2008
6,5270,Thomas Kraft,TW,19,Bayern Munich,Deutschland,fifa_2008
7,5259,Arsene Oka,LM,23,New England,ElfenbeinkÃ¼ste,fifa_2008
8,5261,Stephen Hindmarch,ST,17,Carlisle United,England,fifa_2008
9,5270,David Owens,LFL,18,Wigan Athletic,England,fifa_2008
10,5267,George Popkhadze,LV,20,Viborg Fodsports Forening,Georgien,fifa_2008
11,5259,Romain Cabon,IV,20,Stade Brestois 29,Frankreich,fifa_2008
12,5264,Stephen Maher,ZM,19,Shamrock Rovers,Republik Irland,fifa_2008
13,5263,CÃ©dric Mongongu,ZDM,18,AS Monaco,Kongo,fifa_2008
14,5263,RadosÅaw Majewski,RFL,20,Grodzisk Wielkopolski,Polen,fifa_2008
15,5256,Mario Gavranovic,ST,17,AC Lugano,Kroatien,fifa_2008
16,5264,Martin Elvestad,ZM,17,Fredrikstad FK,Norwegen,fifa_2008
17,5264,Lasse Bergan-Foss,IV,18,LillestrÃ¸m SK,Norwegen,fifa_2008
18,5265,Lars Fuhre,ZOM,17,StrÃ¸msgodset IF,Norwegen,fifa_2008
19,5259,Kristof Goessens,LM,21,KV Mechelen,Belgien,fifa_2008
20,5258,Ivano Baldanzeddu,RV,21,Avellino,Italien,fifa_2008
21,5256,Giacomo Pozzer,TW,18,Vicenza,Italien,fifa_2008
22,5259,Jordan Harvey,RM,23,Colorado Rapids,USA,fifa_2008
23,5264,Mert ErdoÄan,ZOM,18,MKE AnkaragÃ¼cÃ¼,TÃ¼rkei,fifa_2008
24,5263,KÃ©vin Constant,ZOM,20,Toulouse F.C.,Frankreich,fifa_2008
25,5261,Poitier Alcino,RAV,21,RC Strasbourg,Frankreich,fifa_2008
26,5267,Yves Zahnd,IV,21,FC Thun,Schweiz,fifa_2008
27,5267,Pablo Oliveira,RV,21,R.C. Recreativo,Spanien,fifa_2008
28,5259,Oskar RÃ¶nningberg,IV,21,Helsingborgs IF,Schweden,fifa_2008
29,5271,BenoÃ®t TrÃ©moulinas,IV,21,FC Girondins Bordeaux,Frankreich,fifa_2008
30,5275,Carlo Gervasoni,IV,25,Albinoleffe,Italien,fifa_2008
1,5255,Dejan Jurkic,LAV,24,Sigma Olomouc,Slowenien,fifa_2008
2,5257,Josilei Ricardo Taufner,IV,19,AC Lugano,Brasilien,fifa_2008
3,5262,Tom Pope,ST,21,Crewe,England,fifa_2008
4,5251,Marco Martini,RA,28,Frosinone,Italien,fifa_2008
5,5268,Romuald Boco,ST,22,Accrington Stanley,Benin,fifa_2008
6,5266,Andy Todd,RM,28,Rotherham,England,fifa_2008
7,5259,Lilian Astier,RV,29,FC Libourne-Saint-Seurin,Frankreich,fifa_2008
8,5262,Romain Vincelot,RV,21,Niort,Frankreich,fifa_2008
9,5269,Toni Wachsmuth,IV,20,FC Energie Cottbus,Deutschland,fifa_2008
10,5266,Robert Styranowski,MS,19,WisÅa PÅock,Polen,fifa_2008
11,5253,Fredrik Lundgren,ZM,27,GAIS,Schweden,fifa_2008
12,5265,Julien Toudic,ST,22,SM Caen,Frankreich,fifa_2008
